"pathway","phnx_z_score","mean_path_score","sd_path_score"
"mitochondrial genome maintenance",0,0,0
"reproduction",2.07475667232817,0.71807905,0.0836608708457475
"single strand break repair",0,0,0
"regulation of dna recombination",-0.5198590123298,0.02042706,0.0140750854105767
"regulation of mitotic recombination",0,0,0
"mitotic spindle elongation",-0.472365594248393,0.02271635,0.0153617242414659
"ribosomal large subunit assembly",-0.310708058877791,0.00662828,0.0085877399177776
"ribosomal small subunit assembly",0,0,0
"very long chain fatty acid metabolic process",-0.584479430575721,0.02677484,0.0167411195127291
"transition metal ion transport",-0.948697010820237,0.0463174,0.0207520417746214
"urea cycle",-0.184780269195534,0.00348452,0.00630218802618859
"citrulline metabolic process",-0.147967364583407,0.0032067,0.00599253762812124
"ribosomal subunit export from nucleus",0,0,0
"ribosomal large subunit export from nucleus",0,0,0
"ribosomal small subunit export from nucleus",0,0,0
"cell cycle checkpoint signaling",-1.27019321711332,0.1233906,0.03573519318829
"dna replication checkpoint signaling",-0.452757810666665,0.0142613,0.0139396822126755
"regulation of transcription involved in g1 s transition of mitotic cell cycle",0,0,0
"sulfur amino acid metabolic process",-0.499342164329787,0.01670809,0.0137542761068821
"sulfur amino acid biosynthetic process",-0.280640132617125,0.00695643,0.00900238314612966
"sulfur amino acid catabolic process",-0.356204757523357,0.01032879,0.0111980256179999
"sulfur amino acid transport",-0.235880780175201,0.002946,0.00447683782975303
"negative regulation of transcription by rna polymerase ii",19.32806208823,0.40333528,0.064068747003565
"rrna modification",0,0,0
"mapk cascade",-1.32058380133275,0.45877206,0.0668204925056213
"nuclear transcribed mrna catabolic process nonsense mediated decay",-0.0996368664084556,0.00346525,0.00667674550575332
"protein polyubiquitination",-0.812932114564741,0.04939916,0.023531066933236
"meiotic spindle organization",-0.443656956079144,0.01634013,0.0136369551228691
"microtubule cytoskeleton organization",-1.41543956353845,0.31237822,0.0576698730929479
"spliceosomal tri snrnp complex assembly",0,0,0
"spliceosomal complex assembly",-0.347843035785522,0.00712047,0.00966088049574189
"allantoin metabolic process",0,0,0
"mitochondrial fission",-0.488491639574285,0.01352973,0.0121593278549791
"peptidoglycan metabolic process",0,0,0
"polysaccharide biosynthetic process",0.375250933700041,0.03332216,0.0172893373935908
"polysaccharide catabolic process",-0.265172927620433,0.00615677,0.00719066617060298
"mitotic cell cycle",0.7884123767503,0.49322563,0.0735457378776843
"mitotic cytokinesis",-0.837107124323941,0.05960329,0.0250067039112897
"nuclear transcribed mrna catabolic process deadenylation dependent decay",-0.244129671738839,0.00663588,0.00850318597167779
"nuclear transcribed mrna poly a tail shortening",-0.204209559237951,0.00327719,0.00561770959342436
"deadenylation dependent decapping of nuclear transcribed mrna",0,0,0
"nuclear transcribed mrna catabolic process exonucleolytic",-0.190844789415747,0.00383638,0.00736923446694823
"retrograde transport vesicle recycling within golgi",0,0,0
"response to reactive oxygen species",0.413473896284202,0.11218169,0.0344841841967202
"response to oxygen radical",-0.403711207633824,0.00959162,0.00951576257324134
"protein deneddylation",0,0,0
"formation of quadruple sl u4 u5 u6 snrnp",0,0,0
"rna splicing via transesterification reactions",-0.652100328379235,0.02678475,0.0170138696718272
"alternative mrna splicing via spliceosome",-0.330934155882517,0.00602431,0.00732565665074669
"regulation of alternative mrna splicing via spliceosome",-0.382424547868251,0.00647566,0.00751954866922062
"spliceosomal snrnp assembly",0,0,0
"mrna 3 splice site recognition",0,0,0
"spliceosomal conformational changes to generate catalytic conformation",0,0,0
"rna splicing via endonucleolytic cleavage and ligation",0,0,0
"mrna 5 splice site recognition",0,0,0
"protein peptidyl prolyl isomerization",-0.0914970915444126,0.00319751,0.00565602677926436
"regulation of histone h3 k36 methylation",0,0,0
"autophagy of mitochondrion",1.9765131900374,0.01392619,0.0131665248333139
"mitophagy",0,0,0
