"pathway","phnx_z_score","mean_path_score","sd_path_score"
"mitochondrial genome maintenance",-0.276427987266198,0.00884935,0.00792014593620607
"reproduction",4.68925269002794,1.8281011,0.0995433453591982
"single strand break repair",0,0,0
"regulation of dna recombination",-0.878218870782103,0.06433644,0.020138988797006
"regulation of mitotic recombination",0,0,0
"mitotic spindle elongation",-0.732652162613773,0.039625,0.0152664532649395
"ribosomal large subunit assembly",-0.354346087266431,0.01787023,0.0114301530214292
"ribosomal small subunit assembly",0,0,0
"very long chain fatty acid metabolic process",-0.71541432555805,0.04488378,0.018246461572904
"transition metal ion transport",-1.30384678062055,0.11950145,0.0277574409339533
"urea cycle",-0.263077400959327,0.00463432,0.00598424643948568
"citrulline metabolic process",-0.214085930577058,0.0040982,0.0048494545961128
"ribosomal subunit export from nucleus",0,0,0
"ribosomal large subunit export from nucleus",0,0,0
"ribosomal small subunit export from nucleus",0,0,0
"cell cycle checkpoint signaling",-1.30264257430529,0.23374357,0.0376569682026252
"dna replication checkpoint signaling",-0.519997686489968,0.02688345,0.0131028467568604
"regulation of transcription involved in g1 s transition of mitotic cell cycle",2.71703752392456,0.00449456,0.00581715926292038
"sulfur amino acid metabolic process",-0.71418148374427,0.04421857,0.0166884332222029
"sulfur amino acid biosynthetic process",-0.448933755969304,0.01748436,0.00998891248513427
"sulfur amino acid catabolic process",-0.387309787597384,0.01733089,0.0105881393430288
"sulfur amino acid transport",-0.293928040949208,0.0135831,0.0105573459067699
"negative regulation of transcription by rna polymerase ii",24.9339640660929,1.07616265,0.0827111703752109
"rrna modification",-0.361031158836217,0.00434598,0.00550085484699382
"mapk cascade",0.252642043213306,1.11270222,0.0805795414772321
"nuclear transcribed mrna catabolic process nonsense mediated decay",-0.654211371055468,0.02527034,0.0123359824623344
"protein polyubiquitination",-1.38420898435,0.16173933,0.0321044946987306
"meiotic spindle organization",-0.559195400496183,0.03030343,0.013203667257364
"microtubule cytoskeleton organization",-1.86235136058623,0.68408006,0.0643917482693767
