"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.28459420801905e-06,14,99,6.67427902210511,"Viral protein interaction with cytokine and cytokine receptor","http://www.genome.jp/kegg-bin/show_pathway?hsa04061 "," IL20RA  CXCL2  CCL7  IL6ST  CXCL9  CXCL14  CXCL13  CX3CR1  CXCL10  CXCL11  CXCL8  CCL13  CCL14  CCL18"
7.82367370441675e-06,12,75,7.55146997929607,"PPAR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03320 "," SLC27A6  PCK1  HMGCS2  SLC27A2  FABP7  PLIN1  ACOX2  FABP6  FABP4  LPL  ADIPOQ  MMP1"
2.61392823097299e-05,13,103,5.9568634545418,"Protein digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04974 "," ELN  COL11A1  COL17A1  SLC15A1  COL9A3  SLC1A1  COL10A1  ACE2  COL2A1  CPB1  CPA3  COL14A1  COL4A5"
4.41945345396703e-05,12,93,6.0898951445936,"IL-17 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04657 "," PTGS2  CXCL2  CCL7  FOSB  S100A8  S100A7  LCN2  S100A9  CXCL10  CXCL8  FOS  MMP1"
8.21507643547746e-05,14,138,4.78806973324932,"Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," PGR  ESR1  FKBP5  EGFR  TFF1  ADCY1  FOS  KRT19  KRT15  BCL2  CALML5  KRT16  KRT14  KRT23"
8.64509120196415e-05,10,69,6.8400996189276,"Drug metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," MAOB  FMO5  ALDH3B2  GSTM3  UGT2B28  UGT2B4  ADH1B  UGT2B17  GSTA1  GSTT2"
0.000202727376180048,16,197,3.83323349202846,"Chemical carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," PGR  ESR1  CDC6  EPHX2  GSTM3  UGT2B28  EGFR  UGT2B4  CDC25A  ADCY1  AR  FOS  BCL2  UGT2B17  GSTA1  GSTT2"
0.000521496059000694,15,191,3.70654612858118,"Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," CXCL2  CCL7  GNGT1  VAV3  CXCL9  CXCL14  CXCL13  ADCY1  CX3CR1  CXCL10  CXCL11  CXCL8  CCL13  CCL14  CCL18"
0.000782399374246787,9,74,5.74013765318113,"Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," ALDH3B2  GSTM3  UGT2B28  UGT2B4  AKR7A3  ADH1B  UGT2B17  GSTA1  GSTT2"
0.000782399374246787,10,94,5.02092418836175,"Staphylococcus aureus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05150 "," KRT19  KRT15  KRT16  KRT14  HLA-DQB1  C4A  HLA-DQA1  CFB  KRT23  CFD"
