"pathway","phnx_z_score","mean_path_score","sd_path_score"
"interleukin 6 signaling",1.96426867943622,0.02157521,0.0114265376396685
"apoptosis",1.29724979893434,0.12421537,0.0274231146763128
"hemostasis",-1.79472672389019,0.89419394,0.0700017101922237
"intrinsic pathway for apoptosis",3.40852590914734,0.03920669,0.0163511475299133
"mapk3 erk1 activation",-0.312939890723509,0.01627812,0.00935681287940078
"translesion synthesis by y family dna polymerases bypasses lesions on dna template",-0.458943338667456,0.02168843,0.0120024184597466
"recognition of dna damage by pcna containing replication complex",-0.37915158357669,0.02195713,0.0124149026507966
"translesion synthesis by polh",-0.241607568441038,0.00429144,0.00517963906542687
"recognition and association of dna glycosylase with site containing an affected purine",-0.0723499130648142,0.00446566,0.0058833519208057
"displacement of dna glycosylase by apex1",0,0,0
"polb dependent long patch base excision repair",0,0,0
"resolution of ap sites via the multiple nucleotide patch replacement pathway",-0.32255469715348,0.01237032,0.00865068785115937
"activation of bad and translocation to mitochondria",-0.344304098403709,0.008808,0.00766183153854547
"activation of noxa and translocation to mitochondria",-0.159449005855499,0.00393048,0.00420498074856373
"bh3 only proteins associate with and inactivate anti apoptotic bcl 2 members",-0.401565524010656,0.01738159,0.0110606855778838
"release of apoptotic factors from the mitochondria",0,0,0
"formation of apoptosome",0,0,0
"activation of caspases through apoptosome mediated cleavage",0,0,0
"cytochrome c mediated apoptotic response",0,0,0
"apoptotic cleavage of cellular proteins",-0.62887128208757,0.05025339,0.0181490081119823
"smac xiap regulated apoptotic response",0,0,0
"apoptotic factor mediated response",0.0103872884139712,0.00384582,0.00425327556521645
"opioid signalling",-0.923683317328516,0.11093981,0.0261342925081914
"pka mediated phosphorylation of creb",-0.530394648310439,0.03089508,0.0152058095338841
"camk iv mediated phosphorylation of creb",-0.410129234353556,0.01309954,0.00933739826188227
"ca dependent events",-0.733562796629686,0.05391593,0.0197882581650714
"g protein mediated events",-0.838675885273425,0.08482342,0.0227780723583961
"electric transmission across gap junctions",-0.129357016267224,0.00446632,0.00584676441854226
"presynaptic depolarization and calcium channel opening",-0.395399745013363,0.01351245,0.00979375947718208
"neurotransmitter release cycle",-0.752773859949643,0.07681704,0.0226722006541802
"neurotransmitter clearance",-0.24500437814421,0.01711221,0.0100496571475582
"neurotransmitter receptors and postsynaptic signal transmission",-1.53498665371659,0.25390202,0.0383534409614936
"transmission across chemical synapses",-1.68208978805063,0.35421751,0.0486285040079788
"neuronal system",-2.28889769553694,0.53189905,0.0565988817467046
"formation of rna pol ii elongation complex",-0.495347645949415,0.02579153,0.0125599264493837
"irs mediated signalling",-0.814129275572801,0.0743497,0.0228338429261382
"raf independent mapk1 3 activation",-0.466948187347473,0.03842322,0.0155332437228257
"mapk1 erk2 activation",-0.373869100623769,0.01275542,0.00889461042501726
"sos mediated signalling",0.106609898898294,0.00387969,0.00431770412275822
"formation of the early elongation complex",-0.342589418739874,0.01314742,0.00942066457239462
"inhibition of replication initiation of damaged dna by rb1 e2f1",0,0,0
"e2f enabled inhibition of pre replication complex formation",-0.288742433237147,0.01660739,0.0102769446344689
"e2f mediated regulation of dna replication",-0.3386850530473,0.01686151,0.00951181627596093
"activation of bh3 only proteins",4.73740903666033,0.02528822,0.0122138028513557
"effects of pip2 hydrolysis",-0.585945728140167,0.04725206,0.0174283376592126
"disinhibition of snare formation",-0.386198657686234,0.00401566,0.00454600233599563
"gpvi mediated activation cascade",-0.918314494213629,0.06202059,0.020429373725681
"downstream signaling events of b cell receptor bcr",0.631517794091574,0.03099294,0.0154343394456857
"activation of ras in b cells",-0.171458308077959,0.00429992,0.00530694610369231
"antiviral mechanism by ifn stimulated genes",0.467688314061037,0.06559566,0.0213055141649307
"prolactin receptor signaling",-0.532155240418677,0.01727461,0.0106258654815674
"signaling by nodal",1.30816500148257,0.0166165,0.0100702128439992
"fertilization",-0.301654841244695,0.01692368,0.0110844566134037
"meiotic synapsis",-0.365919463597812,0.0250818,0.0121933934755218
"ros and rns production in phagocytes",-0.598422975140167,0.03131686,0.0148337553348796
"signaling by fgfr in disease",0.505436248092329,0.06805929,0.0200632820425407
"signaling by erbb2",-0.763927237704905,0.06894834,0.0220025405174686
"signaling by erbb2 in cancer",-0.80997987457434,0.04343388,0.0163014914499436
"regulation of gene expression by hypoxia inducible factor",1.03825885998424,0.01673037,0.00963115306345837
"cellular response to hypoxia",0.51877430239319,0.0301935,0.0130817967827103
"constitutive signaling by ligand responsive egfr cancer variants",-0.35211741174763,0.0120122,0.00764574516959575
"signaling by erbb4",0.759027224996032,0.09476411,0.0246182078648071
"cross presentation of particulate exogenous antigens phagosomes",-0.348941479296861,0.00903449,0.0078938451385902
"antigen processing cross presentation",-0.845820193466779,0.06370552,0.0188639620137264
"endosomal vacuolar pathway",-0.328836942257402,0.00934654,0.00871720792780079
"cross presentation of soluble exogenous antigens endosomes",-0.4677618317436,0.02045516,0.0104223125299207
"erythrocytes take up carbon dioxide and release oxygen",-0.582203425162319,0.03061478,0.0142128672597434
"methionine salvage pathway",-0.170655249978254,0.00397852,0.00432755511532231
"erythrocytes take up oxygen and release carbon dioxide",-0.447764394672726,0.02544095,0.012799030177888
"shc1 events in erbb2 signaling",-0.72376059085503,0.04308538,0.0168223859572353
"pi3k events in erbb4 signaling",-0.677870955278295,0.02601163,0.0126301767811915
"shc1 events in erbb4 signaling",-0.608625215885759,0.02199688,0.0128599338241502
"nuclear signaling by erbb4",1.31358794668314,0.06475816,0.0208907519814654
"downregulation of erbb4 signaling",-0.481444020409905,0.01214222,0.00762751191067539
"interleukin 7 signaling",-0.597222672847038,0.04381033,0.0178665855888109
"developmental biology",7.35079237145423,1.26525078,0.0863375249809217
"mitochondrial protein import",-0.320884401944625,0.00867653,0.00799830089728982
"cytokine signaling in immune system",0.630489527056864,0.81943327,0.0679420167373163
"adaptive immune system",-2.48512266241768,0.79479504,0.0702963449820406
"spry regulation of fgf signaling",-0.449063189395802,0.01351382,0.00947265351614181
"ca2 activated k channels",-0.635346164548514,0.01677634,0.00989435421313539
"inwardly rectifying k channels",-0.501772820844174,0.0335961,0.0134644598498453
"potassium channels",-1.25736011813678,0.13839212,0.0299533279740171
"voltage gated potassium channels",-0.797315503697792,0.06458164,0.0203076949148817
"tandem pore domain potassium channels",-0.510866184268883,0.01687569,0.0100333319327752
"sperm motility and taxes",-0.226799170371618,0.00859813,0.00784010804398656
"acrosome reaction and sperm oocyte membrane binding",-0.251693376115958,0.00873204,0.00783508898975338
"grb7 events in erbb2 signaling",-0.407442079956414,0.01643574,0.00907058986247899
"downregulation of erbb2 erbb3 signaling",-0.292848995039057,0.01193762,0.00774330811583483
"transcription of e2f targets under negative control by dream complex",1.84783554695956,0.02483684,0.0127896446406641
"transcription of e2f targets under negative control by p107 rbl1 and p130 rbl2 in complex with hdac1",1.97008820885053,0.02094967,0.0109336880974319
"mitochondrial iron sulfur cluster biogenesis",-0.191555774784446,0.00422422,0.00503362532967235
"rora activates gene expression",2.57657691476809,0.01231079,0.0084566503235791
"bmal1 clock npas2 activates circadian gene expression",5.1705079048749,0.04259814,0.0170373707226991
"abc transporters in lipid homeostasis",-0.45458962701976,0.02522563,0.0128151406317654
"elevation of cytosolic ca2 levels",-0.46725304821632,0.02185373,0.0127847855092738
"activation of puma and translocation to mitochondria",7.92506780933051,0.0087184,0.00784619154006367
"apoptosis induced dna fragmentation",-0.246751560948485,0.00432442,0.00516479002240663
"caspase activation via death receptors in the presence of ligand",-0.321626554313135,0.01262616,0.00894254520166197
"extrinsic pathway of fibrin clot formation",-0.521129393921555,0.01755888,0.0107629315586913
"intrinsic pathway of fibrin clot formation",-0.496645375126501,0.02972947,0.0129860667651587
"common pathway of fibrin clot formation",-0.767576833404059,0.04250714,0.0159946724102566
"formation of fibrin clot clotting cascade",-0.895247295937877,0.06853417,0.0211831636756108
"inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components",-0.334656218143619,0.02135734,0.0116458018369389
"the citric acid tca cycle and respiratory electron transport",-0.947267265687721,0.07264441,0.0214875048861977
"signaling by scf kit",0.382559600238733,0.07395974,0.0230820504687101
"regulation of kit signaling",-0.42411973805819,0.02685991,0.0139345318542783
"regulation of signaling by nodal",-0.231362476444029,0.00799002,0.00600797511058917
"collagen degradation",-1.15596471690991,0.16839898,0.0347925671187544
"translocation of slc2a4 glut4 to the plasma membrane",-0.454253604279655,0.04690427,0.0178628632190325
"beta defensins",-0.36438359026006,0.00850204,0.00697627464010042
"defensins",-0.419355260643436,0.01347282,0.0107613291724915
"alpha defensins",-0.225777533882159,0.00423726,0.00547999607722604
"tetrahydrobiopterin bh4 synthesis recycling salvage and regulation",-0.179810729034092,0.00878078,0.00829082896225478
"reproduction",-0.64138331763252,0.06293475,0.0195744879151865
"degradation of the extracellular matrix",-1.76284057132903,0.30776864,0.0428164867700406
"extracellular matrix organization",-2.62858216179348,0.6671257,0.0636277238851399
"collagen formation",-1.40928652094906,0.22122262,0.0369496331838415
"reversible hydration of carbon dioxide",-0.526493400839434,0.02649266,0.0137184245585686
"acyl chain remodelling of pc",-0.516707105901391,0.02976567,0.0138679532720951
"acyl chain remodeling of cl",-0.169332481306814,0.00419085,0.00467039751556619
"acyl chain remodelling of ps",-0.402942234985963,0.02632083,0.0140239208237797
"acyl chain remodelling of pe",-0.534172797965147,0.02561234,0.0120791250033308
"acyl chain remodeling of dag and tag",-0.266956330223526,0.0083947,0.007022496894643
"acyl chain remodelling of pi",-0.286650528221149,0.01703643,0.0100695087426217
"acyl chain remodelling of pg",-0.544209837005134,0.03037237,0.014281935884828
"hydrolysis of lpc",-0.324858590906003,0.00838051,0.00732783453059056
"synthesis of pg",0,0,0
"synthesis of pa",-0.583455437051105,0.03936002,0.016368036688916
"synthesis of pc",-0.434436219579687,0.03410762,0.0151175700920013
"glycerophospholipid biosynthesis",-0.928702300243235,0.09484207,0.0240465324508737
"synthesis of pe",-0.432980044463122,0.0089333,0.00795256050257363
"synthesis of pi",-0.221086563006372,0.00418298,0.00471751872125281
"synthesis of pips at the er membrane",-0.294376029767874,0.00418202,0.0048985646050634
"inositol phosphate metabolism",-0.626562071431836,0.05170511,0.0182026817773006
"pi metabolism",-0.727984712744951,0.07263573,0.0210934786557529
"phospholipid metabolism",-1.17231997126753,0.16759966,0.0322519968325028
"dag and ip3 signaling",-0.744440576795043,0.06404613,0.0202247573134977
"meiosis",-0.585813821402214,0.04681584,0.0170973091348816
"cell cell communication",-1.42175097239141,0.18414485,0.0342639821923672
"signaling by activin",0.922268307748836,0.02125284,0.0116421218313447
"g0 and early g1",1.79618125645409,0.05112842,0.0185235091839688
"phase ii conjugation of compounds",-1.12739706207483,0.12330711,0.0287982921831005
"methylation",-0.23847761031983,0.00825997,0.00662523411686762
"cytosolic sulfonation of small molecules",-0.469924844565208,0.02530254,0.0133692441943835
"amino acid conjugation",-0.424012077578886,0.009018,0.00820259653889913
"glucuronidation",-0.495356968112089,0.02100804,0.0115028966317289
"glutathione conjugation",-0.704946580278474,0.05091907,0.0170638036079956
"elastic fibre formation",-1.14402021788177,0.11974883,0.0270701771838796
"fibronectin matrix formation",-0.468713236897941,0.01305839,0.00870124775436637
"polo like kinase mediated events",2.66471980155832,0.02890573,0.0129935875358271
"eukaryotic translation elongation",-0.288628658759429,0.02957464,0.013805420491252
"signaling by notch",2.96013897472298,0.16839173,0.0330181355789712
"telomere maintenance",-0.645913846859538,0.03796381,0.0157200686273692
"gap junction trafficking and regulation",-0.602298172168197,0.05616588,0.0194187539336145
"metabolism of nucleotides",-0.876161700857468,0.08617808,0.0240344675867379
"mitochondrial biogenesis",2.30468434513748,0.03793895,0.0151999340273691
"transport of the slbp dependant mature mrna",-0.565445712261365,0.02171062,0.0115318232300716
"transport of mature mrnas derived from intronless transcripts",-0.68901843445646,0.03477285,0.0154754204920678
"activation of matrix metalloproteinases",-0.941789497692581,0.08571021,0.0240501832474177
"recycling of bile acids and salts",1.24722342578951,0.02178906,0.0120996284129664
"removal of aminoterminal propeptides from gamma carboxylated proteins",-0.378068251297197,0.01652021,0.00994584969009767
"gamma carboxylation transport and amino terminal cleavage of proteins",-0.405148368122043,0.01711319,0.0107446810662919
"zbp1 dai mediated induction of type i ifns",-0.110747134670576,0.00426512,0.00492220409694111
"irf3 mediated activation of type 1 ifn",0,0,0
"sulfide oxidation to sulfate",0,0,0
"degradation of cysteine and homocysteine",-0.187216343330509,0.0086469,0.00762166365722128
"sulfur amino acid metabolism",-0.453285635716818,0.02491274,0.0122720412068721
"hiv life cycle",0.752408605377834,0.0518761,0.0182665374927474
"budding and maturation of hiv virion",0,0,0
"integration of provirus",3.62341906466745,0.00833567,0.00698079066996395
"early phase of hiv life cycle",3.01694978225521,0.00918907,0.00810120544390702
"golgi cisternae pericentriolar stack reorganization",-0.271908555726175,0.01652671,0.00995448632637284
"synthesis of glycosylphosphatidylinositol gpi",0,0,0
"attachment of gpi anchor to upar",-0.137031677102282,0.00405844,0.004513117062257
"hiv infection",0.342119947193441,0.08560158,0.0244312559632017
"host interactions of hiv factors",0.659749129464985,0.06066069,0.020097502835286
"glycosaminoglycan metabolism",-1.50686256637904,0.18881544,0.034684941524291
"post translational modification synthesis of gpi anchored proteins",-1.11288680186277,0.12008486,0.0281563766840897
"respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins",-0.62537274914526,0.03432736,0.0146430429092345
"formation of atp by chemiosmotic coupling",0,0,0
"pka mediated phosphorylation of key metabolic factors",-0.22402361369205,0.0081957,0.00672116646627166
"glucagon signaling in metabolic regulation",-0.656691915482241,0.04383005,0.0171770806584645
"triglyceride catabolism",-0.783486227799331,0.04306849,0.0168713750554727
"ampk inhibits chrebp transcriptional activation activity",-0.400585661169151,0.01283468,0.00862407303825393
"integration of energy metabolism",-1.12386595942348,0.15350289,0.0312251560835616
"chrebp activates metabolic gene expression",-0.415396137819525,0.00853258,0.00756526051613254
"pp2a mediated dephosphorylation of key metabolic factors",-0.217367707670686,0.00462434,0.00604662032867935
"keratan sulfate keratin metabolism",-0.835630256393375,0.05627156,0.0189217179237185
"heparan sulfate heparin hs gag metabolism",-0.919590997769145,0.07365846,0.0219754869817387
"gamma carboxylation hypusine formation and arylsulfatase activation",-0.702478861987446,0.03904344,0.0163754962924501
"cell cycle",-1.07852073872513,0.66034242,0.0616700426907145
"signaling by egfr in cancer",-0.660596834453994,0.03042725,0.013831810150214
"pka activation in glucagon signalling",-0.427256361413417,0.02056862,0.0107631399209299
"2 ltr circle formation",3.68317340815851,0.00828474,0.00688136484257252
"nef mediates down modulation of cell surface receptors by recruiting them to clathrin adapters",-0.195275918213566,0.01203268,0.00749032452839537
"nef mediated downregulation of mhc class i complex cell surface expression",-0.189371258847792,0.00795312,0.00624762177322239
"nef and signal transduction",-0.17874684390407,0.0126701,0.00867204122961696
"the role of nef in hiv 1 replication and disease pathogenesis",-0.260106105719985,0.02067816,0.0107193177656566
"collagen biosynthesis and modifying enzymes",-1.0724835868079,0.14833654,0.0306639098299698
"mtor signalling",-0.636300529480557,0.03392731,0.0144857808110336
"regulation of cholesterol biosynthesis by srebp srebf",0.600504742388825,0.05144441,0.0186269802891205
"synthesis of pips at the plasma membrane",-0.726336800429817,0.05046413,0.0176008292467556
"synthesis of pips at the golgi membrane",-0.186740957304554,0.00867029,0.00765921959834102
"synthesis of pips at the early endosome membrane",-0.353538997619037,0.02088849,0.0112533271486138
"synthesis of pips at the late endosome membrane",-0.357154401032204,0.01640917,0.00932137470622911
"sphingolipid de novo biosynthesis",-0.52900783168256,0.04272838,0.0178227607141697
"glycosphingolipid metabolism",-0.605757922354033,0.0384539,0.0153260892798923
"myd88 independent tlr4 cascade",-0.126944609853487,0.06892082,0.0208029313182172
"mitochondrial uncoupling",-0.282174416416897,0.00466282,0.00638902712333932
