"pathway","phnx_z_score","mean_path_score","sd_path_score"
"interleukin 6 signaling",-0.299013955611535,0.003297544,0.00637944806321413
"apoptosis",-0.444187219074712,0.01107269,0.01076728414195
"hemostasis",-0.199603107154865,0.090809244,0.0296049700038748
"intrinsic pathway for apoptosis",-0.393390426389156,0.00598715,0.00789838743286116
"mapk3 erk1 activation",-0.364909900943854,0.005818874,0.00808110164282366
"translesion synthesis by y family dna polymerases bypasses lesions on dna template",0,0,0
"recognition of dna damage by pcna containing replication complex",0,0,0
"translesion synthesis by polh",0,0,0
"recognition and association of dna glycosylase with site containing an affected purine",0,0,0
"displacement of dna glycosylase by apex1",0,0,0
"polb dependent long patch base excision repair",0,0,0
"resolution of ap sites via the multiple nucleotide patch replacement pathway",0,0,0
"activation of bad and translocation to mitochondria",-0.298131044656931,0.002830926,0.00526924662209437
"activation of noxa and translocation to mitochondria",0,0,0
"bh3 only proteins associate with and inactivate anti apoptotic bcl 2 members",-0.306313710277611,0.002693348,0.00467934653888317
"release of apoptotic factors from the mitochondria",0,0,0
"formation of apoptosome",0,0,0
"activation of caspases through apoptosome mediated cleavage",0,0,0
"cytochrome c mediated apoptotic response",0,0,0
"apoptotic cleavage of cellular proteins",-0.321294218450315,0.006232196,0.00878383686333412
"smac xiap regulated apoptotic response",0,0,0
"apoptotic factor mediated response",0,0,0
"opioid signalling",-0.419515445653462,0.008645698,0.00981059944905997
"pka mediated phosphorylation of creb",-0.308733992667382,0.003307532,0.00663202643256044
"camk iv mediated phosphorylation of creb",-0.203705613458579,0.00283224,0.00570548832831416
"ca dependent events",-0.344926625018476,0.005870458,0.00852487974751875
"g protein mediated events",-0.310056318381564,0.005368798,0.00786566135058968
"electric transmission across gap junctions",0,0,0
"presynaptic depolarization and calcium channel opening",-0.278505195325926,0.006001624,0.00876688852120926
"neurotransmitter release cycle",-0.440674156616975,0.013358784,0.0118427276064116
"neurotransmitter clearance",0,0,0
"neurotransmitter receptors and postsynaptic signal transmission",-0.562748021058261,0.019441038,0.0148042066577743
"transmission across chemical synapses",-0.745186747818098,0.03370954,0.0194978507636407
"neuronal system",-0.798187045397869,0.03753629,0.021168334035762
"formation of rna pol ii elongation complex",0,0,0
"irs mediated signalling",0,0,0
"raf independent mapk1 3 activation",-0.4120580070399,0.008224414,0.00947539893241762
"mapk1 erk2 activation",-0.231488995476285,0.002494516,0.00477135423965823
"sos mediated signalling",0,0,0
"formation of the early elongation complex",0,0,0
"inhibition of replication initiation of damaged dna by rb1 e2f1",0,0,0
"e2f enabled inhibition of pre replication complex formation",-0.242943437637015,0.002770684,0.00531269340943644
"e2f mediated regulation of dna replication",-0.279446554961913,0.003183374,0.00609552692546938
"activation of bh3 only proteins",-0.293863060717547,0.002951888,0.00575740277076266
"effects of pip2 hydrolysis",0,0,0
"disinhibition of snare formation",0,0,0
"gpvi mediated activation cascade",-0.377154679258421,0.00880406,0.0102187781617294
"downstream signaling events of b cell receptor bcr",0,0,0
"activation of ras in b cells",0,0,0
"antiviral mechanism by ifn stimulated genes",0,0,0
"prolactin receptor signaling",0,0,0
"signaling by nodal",0,0,0
"fertilization",0,0,0
"meiotic synapsis",0,0,0
"ros and rns production in phagocytes",-0.206212678032937,0.002590604,0.00514325312156898
"signaling by fgfr in disease",0,0,0
"signaling by erbb2",-0.366207483519956,0.005403706,0.00730106871192406
"signaling by erbb2 in cancer",-0.289418352190142,0.003258862,0.0064918550803082
"regulation of gene expression by hypoxia inducible factor",0,0,0
"cellular response to hypoxia",0,0,0
"constitutive signaling by ligand responsive egfr cancer variants",-0.251210834551294,0.002807916,0.00568413381751828
"signaling by erbb4",3.83216118465343,0.012087952,0.0117615219789029
"cross presentation of particulate exogenous antigens phagosomes",0,0,0
"antigen processing cross presentation",-0.346531799120392,0.00626934,0.00914588504733129
"endosomal vacuolar pathway",0,0,0
"cross presentation of soluble exogenous antigens endosomes",0,0,0
"erythrocytes take up carbon dioxide and release oxygen",-0.246628929137426,0.002605402,0.00488751260533727
"methionine salvage pathway",0,0,0
"erythrocytes take up oxygen and release carbon dioxide",-0.269526587975844,0.00307993,0.00623289157710319
"shc1 events in erbb2 signaling",-0.251605208081711,0.00251978,0.00453003341500724
"pi3k events in erbb4 signaling",0,0,0
"shc1 events in erbb4 signaling",0,0,0
"nuclear signaling by erbb4",4.44653794089029,0.009299584,0.0104531697734021
"downregulation of erbb4 signaling",0,0,0
"interleukin 7 signaling",0,0,0
"developmental biology",1.80310299647559,0.117998252,0.034041176860099
"mitochondrial protein import",0,0,0
"cytokine signaling in immune system",0.152298900995745,0.073444986,0.0279714034188534
"adaptive immune system",-1.08986957404052,0.05872354,0.0251071693822537
"spry regulation of fgf signaling",0,0,0
"ca2 activated k channels",0,0,0
"inwardly rectifying k channels",-0.239744888437083,0.002933814,0.00556347210860362
"potassium channels",-0.252248749766892,0.00328976,0.0066987844402065
"voltage gated potassium channels",0,0,0
"tandem pore domain potassium channels",0,0,0
"sperm motility and taxes",0,0,0
"acrosome reaction and sperm oocyte membrane binding",0,0,0
"grb7 events in erbb2 signaling",0,0,0
"downregulation of erbb2 erbb3 signaling",0,0,0
"transcription of e2f targets under negative control by dream complex",-0.373372957874629,0.009133452,0.0105081311253329
"transcription of e2f targets under negative control by p107 rbl1 and p130 rbl2 in complex with hdac1",1.32352695432208,0.009089914,0.00969386075448057
"mitochondrial iron sulfur cluster biogenesis",0,0,0
"rora activates gene expression",0,0,0
"bmal1 clock npas2 activates circadian gene expression",-0.253235391308468,0.003071534,0.00636377874227296
"abc transporters in lipid homeostasis",0,0,0
"elevation of cytosolic ca2 levels",0,0,0
"activation of puma and translocation to mitochondria",0,0,0
"apoptosis induced dna fragmentation",0,0,0
"caspase activation via death receptors in the presence of ligand",0,0,0
"extrinsic pathway of fibrin clot formation",0,0,0
"intrinsic pathway of fibrin clot formation",-0.17810344226717,0.003068804,0.00594488229156011
"common pathway of fibrin clot formation",-0.0788505203590158,0.00234888,0.00429775223368265
"formation of fibrin clot clotting cascade",-0.202141324198966,0.003415948,0.00695527253307263
"inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components",-0.154580396876727,0.002919598,0.00601368620331156
"the citric acid tca cycle and respiratory electron transport",0,0,0
"signaling by scf kit",0,0,0
"regulation of kit signaling",0,0,0
"regulation of signaling by nodal",0,0,0
"collagen degradation",-0.766408519773952,0.03183409,0.0191857079098454
"translocation of slc2a4 glut4 to the plasma membrane",0,0,0
"beta defensins",0,0,0
"defensins",0,0,0
"alpha defensins",0,0,0
"tetrahydrobiopterin bh4 synthesis recycling salvage and regulation",0,0,0
"reproduction",0,0,0
"degradation of the extracellular matrix",-0.917389888824208,0.043643156,0.0223058442754662
"extracellular matrix organization",-1.24300059071412,0.071177308,0.0283509985942598
"collagen formation",-0.776596317292374,0.029011134,0.0181962413229934
"reversible hydration of carbon dioxide",-0.249800353404703,0.002437152,0.00467233926650652
"acyl chain remodelling of pc",0,0,0
"acyl chain remodeling of cl",0,0,0
"acyl chain remodelling of ps",0,0,0
"acyl chain remodelling of pe",0,0,0
"acyl chain remodeling of dag and tag",0,0,0
"acyl chain remodelling of pi",0,0,0
"acyl chain remodelling of pg",0,0,0
"hydrolysis of lpc",0,0,0
"synthesis of pg",0,0,0
"synthesis of pa",0,0,0
"synthesis of pc",-0.206914017009966,0.003246244,0.00645796751379895
"glycerophospholipid biosynthesis",-0.192306338087891,0.003088912,0.00613038556982556
"synthesis of pe",0,0,0
"synthesis of pi",0,0,0
"synthesis of pips at the er membrane",0,0,0
