"pathway","phnx_z_score","mean_path_score","sd_path_score"
"kinase binding",1.8351185422387,0.98828593,0.0786674357417188
"protein-containing complex binding",-1.98206280849862,1.48482922,0.0980691525851485
"protein kinase binding",1.622520341124,0.88454906,0.0745820788392518
"rna binding",1.2472984676269,0.93006229,0.0760505303758415
"adenyl nucleotide binding",-4.18735821927215,1.59481724,0.101243365816859
"adenyl ribonucleotide binding",-4.27735866724695,1.58243412,0.0984787932855575
"atp binding",-4.27340755752559,1.49250058,0.0947172893180285
"cytoskeletal protein binding",-3.44344464776933,1.29998604,0.0842284600648033
"transcription factor binding",20.5951143263835,0.62954907,0.0658185678660435
"transferase activity, transferring phosphorus-containing groups ",-3.21894564727522,0.91066511,0.0815997344417236
"kinase activity",-3.2448644303646,0.83564863,0.0733431658262714
"protein domain specific binding",3.12205364367057,0.8323045,0.0722747030492115
"phosphotransferase activity, alcohol group as acceptor ",-3.12778097832438,0.75195183,0.0703252022837731
"cell adhesion molecule binding",-2.4847161428032,0.68556889,0.0688162672002824
"protein homodimerization activity",2.30962001623029,0.84959566,0.0737889084794835
"dna-binding transcription activator activity",30.6344737149388,0.70913627,0.0697236959209914
"dna-binding transcription activator activity, rna polymerase ii-specific ",31.6218248694983,0.69605513,0.066646370938346
"protein kinase activity",-2.93570948225506,0.68870262,0.0693367723306332
"enzyme regulator activity",-3.32990638932996,1.33288359,0.0917514050782306
"sequence-specific dna binding",36.7373326143971,1.84797707,0.101031775196042
"double-stranded dna binding",33.8987889107038,1.82855136,0.109470979915399
"dna-binding transcription factor binding",13.6312282830257,0.24898415,0.0418998081567762
"cadherin binding",-1.30913961984179,0.28513763,0.0444930617920183
"chromatin binding",16.8176785440908,0.61289895,0.0623338736824853
"protein serine kinase activity",-2.08994580462097,0.35886804,0.0508089921591331
"transcription coregulator activity",1.35074521023974,0.35974018,0.0488839934426126
"sequence-specific double-stranded dna binding",34.0292190595716,1.75037911,0.109190454341469
"protein-macromolecule adaptor activity",-1.34833678542368,0.32352283,0.0457473464099088
"protein dimerization activity",4.61461563540537,1.15633171,0.0861844888984048
"molecular adaptor activity",-1.46003094420104,0.36630257,0.0485623748466505
"lipid binding",-0.0820488613811309,0.94567606,0.076979252285543
"ubiquitin-like protein ligase binding",0.771964816531131,0.26900836,0.0436051479020255
"protein serine/threonine kinase activity",-2.0901302626081,0.41070882,0.0559863765878313
"hydrolase activity, acting on acid anhydrides ",-2.71702775520932,0.63945688,0.0660747317195403
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides ",-2.84944903785452,0.64146376,0.0637083722461256
"cis-regulatory region sequence-specific dna binding",36.7345660970124,1.46279647,0.0971406201063097
"transcription cis-regulatory region binding",37.7325050907298,1.66668335,0.0969305282330318
"transcription regulatory region nucleic acid binding",36.63288907823,1.67863866,0.0995137547632414
"protein c-terminus binding",-0.299856188023127,0.2536915,0.042325289611903
"pyrophosphatase activity",-2.85818418366628,0.6415782,0.0635537069437541
"rna polymerase ii cis-regulatory region sequence-specific dna binding",39.4390335981527,1.42313508,0.0899910468436591
"rna polymerase ii-specific dna-binding transcription factor binding",9.90904445903641,0.1952855,0.0377003556240304
"gtpase binding",-1.2162865452946,0.26774489,0.040652336565989
"nucleoside-triphosphatase activity",-2.51006009256589,0.58336107,0.0642857398027671
"ubiquitin protein ligase binding",-0.2323795933054,0.24043479,0.0392667439950634
"oxidoreductase activity",-3.51757218531045,0.90546355,0.075381125398738
"structural molecule activity",-3.39503362239826,0.99556297,0.0777556275903748
"signaling receptor binding",-4.30264096138536,2.27627084,0.111480563752537
"actin binding",-2.45499259420129,0.55055212,0.059292284768524
"transmembrane receptor protein kinase activity",-1.80072055955043,0.26962062,0.0422334379405247
"nuclear receptor binding",9.71608461147933,0.14926374,0.0312570620928095
"transition metal ion binding",4.9368246330196,1.25721561,0.0926535625633968
"small gtpase binding",-1.60596463457084,0.24214588,0.0413557550211859
"catalytic activity, acting on dna ",-0.781680840318323,0.19816529,0.0357182734434556
"protein tyrosine kinase activity",-1.84777585808706,0.25117124,0.040752367052764
"tubulin binding",-2.18257345775967,0.50591302,0.057800125604703
"integrin binding",-1.92202699690915,0.32368204,0.0478099632043532
"rna polymerase ii transcription regulatory region sequence-specific dna binding",35.9082901916886,1.60849249,0.100863686092142
"transmembrane receptor protein tyrosine kinase activity",-1.69765644820926,0.24060839,0.042981835386641
"phospholipid binding",-1.49540482005163,0.50260867,0.0589396722667757
"transcription coactivator activity",0.318594989089805,0.16720167,0.0340505355435521
"dna-binding transcription factor activity, rna polymerase ii-specific ",37.330945724398,1.58004502,0.0993679615669535
"gtpase regulator activity",-2.35261617852441,0.46363515,0.0560291777312677
"nucleoside-triphosphatase regulator activity",-2.26143365777014,0.46656455,0.0595836846847249
"calcium ion binding",-3.92452807775358,1.16061911,0.0861426146792949
"gtpase activator activity",-2.40604527058141,0.42521829,0.0515195169083605
"phosphoprotein binding",0.0695194984241131,0.09886924,0.0263344822891447
"protein tyrosine kinase binding",-1.31739336683043,0.15267976,0.0313420129777491
"dna-binding transcription factor activity",37.8060806805903,1.63699823,0.0981891458509696
"mrna binding",2.40038111182889,0.16110815,0.031599919540363
"atp-dependent activity",-2.67462472200932,0.5705295,0.0647060870169422
"zinc ion binding",7.26120988748192,0.92095474,0.0771655507391358
"single-stranded dna binding",-0.203815023722704,0.11893121,0.0279724717828293
"microtubule binding",-1.83803883772061,0.38858429,0.0490110916871133
