"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.76076455006757e-50,77,1716,6.79011354420114,"Positive regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045893"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  CTCF  MAZ  KLF1  ELF2  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  SNAI1  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
2.76076455006757e-50,71,1264,8.29197636949517,"Positive regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0045944"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
2.76076455006757e-50,77,1717,6.78461102106969,"Positive regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902680"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  CTCF  MAZ  KLF1  ELF2  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  SNAI1  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
2.76076455006757e-50,77,1716,6.79011354420114,"Positive regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903508"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  CTCF  MAZ  KLF1  ELF2  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  SNAI1  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
7.99359050492583e-48,77,1895,6.28072768192048,"Positive regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051254"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  CTCF  MAZ  KLF1  ELF2  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  SNAI1  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
5.87475795587352e-46,77,1970,5.92094059405941,"Positive regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010557"," MLXIPL  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF5  CTCF  MAZ  KLF1  ELF2  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  MYOG  TWIST1  EGR2  SNAI1  RREB1  IRF1  THRA  MYOD1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  RBPJ  MECP2  SMAD1  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  ETV4  NR2C2  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  SPIB  NR2E3"
2.38245248298232e-45,66,1353,8.09952595936795,"Negative regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045892"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.41680440289552e-45,66,1355,8.08128378378378,"Negative regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903507"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.48966391346953e-45,66,1357,8.06312359550562,"Negative regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902679"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
9.18093485708946e-44,59,957,9.69043806646526,"Negative regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0000122"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  KLF3  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  THRB  ETS2  NR2F6  ZBTB7B  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.67610595829615e-43,66,1469,7.48298227320125,"Negative regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051253"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.09157090108618e-42,67,1607,7.01821772639692,"Negative regulation of nucleobase-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045934"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  MYOG  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
1.40149516833009e-40,66,1631,6.77637393767705,"Negative regulation of cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000113"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.11422570915003e-40,66,1642,6.72556701030928,"Negative regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010558"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
2.10642399792612e-39,66,1702,6.48254742547425,"Negative regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031327"," MLXIPL  SNAI2  PRDM1  SPI1  RARB  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  EGR1  TBX2  TWIST1  BHLHE41  SNAI1  RREB1  IRF1  THRA  DNMT1  THAP1  PPARG  MBD2  HEY2  KLF4  TFAP2A  ETV6  ESR2  IRF8  RFX5  FOXO1  THRB  ETS2  NR2F6  ZBTB7B  ELF3  ZNF148  ZNF219  SP2  RBPJ  E2F6  MECP2  NR0B1  BPTF  RARG  SP3  INSM1  NR2C2  ZBTB7A  WT1  PURA  ZNF350  NR2E3"
