"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.06913243406582e-59,76,1264,8.82558558558559,"Positive regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0045944"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB"
2.30386320486762e-58,80,1716,7.38329355608592,"Positive regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045893"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  SNAI1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  ZIC1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB"
2.30386320486762e-58,81,1895,7.20062068965517,"Positive regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051254"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  SNAI1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  ZIC1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB  CPEB1"
2.30386320486762e-58,80,1717,7.38329355608592,"Positive regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902680"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  SNAI1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  ZIC1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB"
2.30386320486762e-58,80,1716,7.38329355608592,"Positive regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903508"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  SNAI1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  ZIC1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB"
3.55331859155136e-54,80,1970,6.58212765957447,"Positive regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010557"," TFAP2B  NR1H4  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  HAND1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  SNAI1  RUNX2  FOSB  IRF5  HOXD13  E2F8  RARA  PPARG  MEIS2  ETS1  TBX3  EHF  HEY2  TBR1  KLF4  NR5A1  GCM1  HMGA1  NR1I3  NFIB  FOXO1  THRB  ZIC1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  PITX2  HNF4G  GFI1B  FOXI1  MECP2  AR  NHLH1  CEBPB  ARNT2  RARG  FOSL1  NR2F1  ETV4  FOXC2  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  SRY  WT1  SOX18  SPIB"
7.26908039301261e-47,60,957,9.78987341772152,"Negative regulation of transcription by RNA polymerase II "," http://amigo.geneontology.org/amigo/term/GO:0000122"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  KLF4  NR1I3  NFIB  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
1.7392485771705e-46,65,1353,8.16087662337662,"Negative regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045892"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
1.7392485771705e-46,65,1355,8.16087662337662,"Negative regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903507"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
2.4599575160663e-46,65,1357,8.10822580645161,"Negative regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902679"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
