"pathway","phnx_z_score","mean_path_score","sd_path_score"
"single stranded dna endodeoxyribonuclease activity",0,0,0
"mannosyltransferase activity",0,0,0
"trna binding",-0.195537914319596,0.00437353,0.00502986852152097
"l ornithine transmembrane transporter activity",-0.228715388166225,0.00910947,0.00786772597343643
"sulfur amino acid transmembrane transporter activity",-0.423517832050593,0.01749648,0.0100739087639888
"microfilament motor activity",-0.729126529688397,0.03657202,0.0165979696352181
"snare binding",-0.757103312832828,0.06302515,0.0215758532859661
"rdna binding",-0.347879197727946,0.0046403,0.00600869501152147
"dna secondary structure binding",3.26827143458266,0.04844612,0.0165114437647346
"peroxisome targeting sequence binding",-0.31127388788254,0.00473295,0.00637043477526863
"magnesium ion binding",-1.59056064694773,0.19154747,0.0338669701802136
"endopolyphosphatase activity",-0.265935801121642,0.00887607,0.00735542184147395
"rna cap binding",-0.285861548174764,0.00895879,0.00769180050286353
"rna 7 methylguanosine cap binding",-0.292903086323579,0.0091603,0.00819486073065245
"four way junction dna binding",-0.451306499647168,0.01671019,0.00881926141793153
"y form dna binding",-0.148655434354557,0.00381943,0.0040323450172047
"bubble dna binding",-0.273990636663359,0.01305181,0.00865653669367594
"adenyl nucleotide exchange factor activity",-0.395190975446084,0.01351076,0.0097187441987121
"inositol 1 3 4 5 6 pentakisphosphate kinase activity",-0.158308676755763,0.00424121,0.00468205543239762
"inositol hexakisphosphate kinase activity",-0.1909914378114,0.00457134,0.0056093614052894
"mrna regulatory element binding translation repressor activity",3.32579379338122,0.01862194,0.0116658044395938
"rna polymerase ii transcription regulatory region sequence specific dna binding",38.3131356615359,1.63344034,0.095690540507773
"rna polymerase ii core promoter sequence specific dna binding",5.64739319913395,0.02656364,0.0133081507431651
"cis regulatory region sequence specific dna binding",39.208459738701,1.4535813,0.0924441746540307
"rna polymerase ii complex binding",-0.255814794857718,0.01395258,0.00986096211285604
"rna polymerase iii general transcription initiation factor activity",-0.35724051065718,0.00470228,0.00594075961904727
"rna polymerase iii transcription regulatory region sequence specific dna binding",-0.463583975935976,0.00906872,0.00776282224322829
"rna polymerase i core binding",-0.0841828560975174,0.00812983,0.00641258832290817
"core promoter sequence specific dna binding",5.29012708186003,0.04080227,0.0169783690656482
"rna polymerase ii activity",0,0,0
"rna polymerase ii general transcription initiation factor binding",5.49231650737771,0.00927195,0.00876279615993555
"tfiib class transcription factor binding",3.89892150194732,0.00494105,0.00642714914559944
"tfiid class transcription factor complex binding",0,0,0
"basal transcription machinery binding",3.86173667334041,0.02234598,0.012037076562186
"intronic transcription regulatory region sequence specific dna binding",0.888042935443142,0.0086667,0.00674888539821477
"rna polymerase ii intronic transcription regulatory region sequence specific dna binding",0.543254155460261,0.00969882,0.00913233695524471
"rna polymerase i transcription regulatory region sequence specific dna binding",-0.192600484280652,0.00416297,0.00468830596855726
"rna polymerase i general transcription initiation factor activity",-0.222453900288464,0.00928549,0.00856577474042526
"dna binding transcription activator activity",31.787452583389,0.72908044,0.0717284454933479
"dna binding transcription repressor activity",19.9030272249882,0.39030949,0.0499587574673878
"transcription coregulator binding",15.1794939391828,0.16051242,0.0322960424085384
"transcription corepressor binding",5.89633087366362,0.04522712,0.0196957875140141
"transcription coactivator binding",9.39066594587066,0.062147,0.0198082863422264
"n acetylglucosamine 6 o sulfotransferase activity",-0.468732439125307,0.01757513,0.0109126861574703
"lipopolysaccharide binding",-0.616308518438391,0.0314906,0.0143606647242614
"n acetylgalactosamine 4 o sulfotransferase activity",-0.368274686313391,0.00885239,0.00725651286747924
"amyloid beta binding",-1.3888889823185,0.18195935,0.0333355297575415
"trace amine receptor activity",0,0,0
"g protein coupled adenosine receptor activity",-0.321972998368139,0.00926172,0.00839113842990924
"g protein coupled chemoattractant receptor activity",-0.878952381908298,0.06705149,0.0220848027715172
"proteinase activated receptor activity",-0.38379959452046,0.01755964,0.0103169468038323
"peptide receptor activity",-1.63921411473274,0.252299,0.042434358864303
"g protein coupled receptor binding",-1.87182505130581,0.49757222,0.0610859545448617
"alpha n acetylgalactosaminide alpha 2 6 sialyltransferase activity",-0.380610082212568,0.00900175,0.0076502177322087
"atpase activator activity",-0.398111973793169,0.01324917,0.00906571577240496
"lipid kinase activity",0,0,0
"retinal dehydrogenase activity",-0.640580393567082,0.02676083,0.0128802412356943
"phosphotyrosine residue binding",-0.624357328545968,0.04900494,0.0182506706961173
"phosphatidylserine binding",-0.867264321894719,0.0579809,0.019672087931309
"opsonin binding",-0.502346585403365,0.01796007,0.0115459528710497
"complement binding",-0.554496744410694,0.03073748,0.0140261959666972
"complement component c1q complex binding",-0.294619612104623,0.00912989,0.00753476655590629
"complement component c3b binding",-0.480601710078607,0.00890679,0.00760877442446448
"lipopolysaccharide immune receptor activity",0,0,0
"nucleoside binding",-0.295716487989252,0.01361965,0.00933208025959073
"g protein alpha subunit binding",-0.909770242026737,0.05780512,0.0200876211990488
"fibronectin binding",-0.85627898592515,0.06396538,0.0218099244603353
"retinoic acid binding",0.448441789796343,0.04477518,0.017649603984487
"protease binding",-1.667303030517,0.21293033,0.0354706546545782
"p53 binding",2.50358412450021,0.0586662,0.0193018479096031
"opsin binding",0,0,0
"g quadruplex rna binding",0,0,0
"aminoacyl trna editing activity",0,0,0
"dystroglycan binding",-0.550875017266387,0.02293317,0.0123134464032517
"dna helicase activity",-1.0698689356851,0.09640385,0.0262731714721674
"minor groove of adenine thymine rich dna binding",3.1968514459832,0.00886582,0.0077464281398236
"chromatin binding",18.7001725831472,0.60530282,0.0590276466750249
"damaged dna binding",0.601440115375626,0.05142359,0.0195138463497236
"dna replication origin binding",-0.471239245568412,0.02756555,0.0147389039968906
"dna clamp loader activity",-0.259550203848985,0.00454179,0.00578612529572041
"double stranded telomeric dna binding",-0.270229641471923,0.00459786,0.0055429152473476
"single stranded dna binding",-0.0922027386018033,0.11554909,0.0272127491878093
"nuclear steroid receptor activity",9.25887609197357,0.03584757,0.0157764753031557
"transcription elongation factor activity",-0.162400767716192,0.00492024,0.00634381237532342
"transcription coregulator activity",1.16340123608426,0.37034457,0.0493341662530631
"transcription coactivator activity",1.19679575071973,0.19126695,0.0351463898285936
"transcription corepressor activity",0.869104631980206,0.1596576,0.0297575217624534
"telomerase activity",-0.308241070966899,0.00468599,0.00572924949443109
"rna binding",1.65677186315406,0.92080995,0.0767698032714438
"double stranded rna binding",-0.697578611891207,0.03636069,0.0161855449802135
"double stranded rna adenosine deaminase activity",0,0,0
"single stranded rna binding",-0.494836758917085,0.04541198,0.0180099393171664
"mrna binding",1.56348339312117,0.17782899,0.0334132170701933
"mrna 3 utr binding",0.284787354970112,0.06657855,0.0209329870022693
"structural constituent of ribosome",-0.62468945857095,0.04974761,0.0181011698610498
"translation initiation factor activity",-0.125510777014681,0.00442134,0.00510984008907047
"translation elongation factor activity",-0.288107832032181,0.01394014,0.0107603461458616
"protein disulfide isomerase activity",-0.388089401708053,0.0182696,0.0113880976407718
"cytoskeletal motor activity",-1.25747248794965,0.13487292,0.0300546694756102
"microtubule motor activity",-0.956317275159383,0.08848788,0.0225007751704723
"actin binding",-2.17433351088863,0.53725621,0.0621828295074855
"actin monomer binding",0.70015201397618,0.03656875,0.015655528772603
"lysozyme activity",-0.271747001577734,0.00445688,0.0053243641754999
"protein glutamine gamma glutamyltransferase activity",-0.547056307045768,0.0135087,0.0090094930567863
"antigen binding",-1.4494751105599,0.17212101,0.0351513521196779
"alpha n acetylneuraminate alpha 2 8 sialyltransferase activity",-0.173147108386366,0.00876133,0.00786227395124775
"beta galactoside cmp alpha 2 3 sialyltransferase activity",-0.312861421943654,0.00870167,0.00713309421831471
"2 acylglycerol o acyltransferase activity",0,0,0
"1 alkyl 2 acetylglycerophosphocholine esterase activity",-0.184308788842917,0.00895774,0.00790922673385046
"3 beta hydroxy delta5 steroid dehydrogenase activity",0,0,0
"3 hydroxyacyl coa dehydrogenase activity",-0.324338170008645,0.00842678,0.00668061979859554
"dna directed dna polymerase activity",-0.634760689672275,0.02259622,0.0117622595751082
"dna apurinic or apyrimidinic site endonuclease activity",-0.107113480379392,0.00462359,0.00544833384120232
"dna topoisomerase activity",-0.440382877123922,0.00883554,0.00757418186143826
"gtpase activity",-1.85884726809239,0.2867738,0.0438141429895853
"g protein activity",-0.590544616740852,0.03129701,0.0144900313328147
"n acetyllactosamine synthase activity",0,0,0
"nadplus adp ribosyltransferase activity",-0.566068886584174,0.01828495,0.0111557977300365
"nadplus nucleosidase activity",-0.675965920420767,0.03046024,0.0131223183477631
"nad p h dehydrogenase quinone activity",-0.400402653822987,0.01374252,0.0104957346308146
"rna directed dna polymerase activity",-0.270835110490841,0.00450114,0.00583801707664292
"acetyl coa hydrolase activity",-0.297768755913936,0.00465923,0.00600879025910006
"acetyl coa c acyltransferase activity",-0.294017520809972,0.00449486,0.00552640535000693
"acid phosphatase activity",-0.253773282653115,0.00466051,0.00587339212551146
"acyl coa oxidase activity",-0.343408240812537,0.01338556,0.00994606300628797
"adenosine deaminase activity",-0.194791510861601,0.00413813,0.00450805066460986
"adenylate cyclase activity",-0.366770907290554,0.01310246,0.00916773913405372
"adenylate kinase activity",-0.236492279882861,0.00431162,0.00508101152644468
"alcohol dehydrogenase activity zinc dependent",-0.554639882202892,0.01311967,0.00845534219676702
"aldehyde dehydrogenase nad p plus activity",-0.441387103221234,0.02225316,0.0122186623955273
"alditol nadpplus 1 oxidoreductase activity",-0.60807246184391,0.02326451,0.0139037870163741
"aldo keto reductase nadp activity",-0.841139983791276,0.04111169,0.0160873222778075
"alkaline phosphatase activity",-0.277794644074112,0.00468836,0.00600573133999986
"aminoacylase activity",-0.0910877461632635,0.00436219,0.00529368680542094
"aryl sulfotransferase activity",-0.370266253894161,0.00849102,0.00697071356856024
"arylesterase activity",-0.428971478405478,0.01321215,0.0091897718110614
"arylsulfatase activity",-0.466227221168252,0.01748739,0.0110405179412345
"carbonate dehydratase activity",-0.624389657219914,0.03689518,0.016600499191724
"carbonyl reductase nadph activity",-0.378854732299044,0.01318574,0.00898956700192864
"cyclic nucleotide phosphodiesterase activity",-0.634399469134167,0.04935084,0.0188065100626318
"3 5 cyclic amp phosphodiesterase activity",-0.506268851801489,0.03540918,0.0145361105543297
"cytidine deaminase activity",-0.313458686138173,0.02269436,0.0124238382033011
"cytochrome b5 reductase activity acting on nad p h",-0.438348990217705,0.00860037,0.00709564769033742
"diacylglycerol kinase activity",-0.323059288554248,0.0092264,0.00831550150445186
"diacylglycerol o acyltransferase activity",0,0,0
"dihydropyrimidinase activity",-0.458505554803915,0.00893437,0.00762121628274364
"dolichyl phosphate mannose protein mannosyltransferase activity",0,0,0
"endopeptidase activity",-2.53496738559792,0.52920895,0.0574875048996447
"atp dependent peptidase activity",0,0,0
"aminopeptidase activity",-0.66898516598678,0.04842086,0.0176847867509125
"carboxypeptidase activity",-0.807013883957807,0.06212258,0.0201143751336609
"metallocarboxypeptidase activity",-0.808159643214237,0.05777717,0.0191387557271278
"serine type carboxypeptidase activity",0,0,0
"cysteine type endopeptidase activity",-0.812481246408884,0.0841282,0.0239860305528732
"calcium dependent cysteine type endopeptidase activity",-0.452749005308922,0.0145029,0.0110500518860034
"metalloendopeptidase activity",-1.37441771327389,0.16136982,0.0336068282254418
"threonine type endopeptidase activity",-0.138907394878,0.00446409,0.00550071506755338
