"gene","h_cent"
"LSM8",5363.16666666667
"MAGOH /// MAGOHB",5363.16666666667
"MAST2",5363.16666666667
"MTCL1",5363.16666666667
"MUM1",5363.16666666667
"MYO15B",5363.16666666667
"P2RX7",5363.16666666667
"RPS24",5363.16666666667
"SF3B2",5363.16666666667
"SLC8B1",5363.16666666667
"TRIP13",5363.16666666667
"VRK1",5363.16666666667
"ACAA1",5363.16666666667
"BCAS4",5363.16666666667
"CMTR1",5363.16666666667
"COX6C",5363.16666666667
"FHL2",5363.16666666667
"GGA3",5363.16666666667
"GLS2",5363.16666666667
"KLRG1",5363.16666666667
"MGAT4B",5363.16666666667
"POLR2G",5363.16666666667
"RPGRIP1",5363.16666666667
"STK25",5363.16666666667
"WDR82",5363.16666666667
"RASSF1",5363.16666666667
"TMEM126B",5363.16666666667
"AFTPH",5363
"ARF3",5363
"CISD1",5363
"CLINT1",5363
"DHRS12",5363
"DROSHA",5363
"ECHDC1",5363
"ENTPD7",5363
"GPATCH2L",5363
"HDAC5",5363
"INPP5K",5363
"IPO4",5363
"MRPL33",5363
"PIK3C2A",5363
"PPP4C",5363
"PRDX3",5363
"PSIP1",5363
"PTP4A2",5363
"RBCK1",5363
"RNF32",5363
"RUNX1T1",5363
"TMEM120B",5363
"TPBG",5363
"TPD52L2",5363
"ZNF75D",5363
"B4GALT4",5363
"DUSP10",5363
"FXR1",5363
"GALT",5363
"JTB",5363
"MMS19",5363
"NABP1",5363
"PAWR",5363
"PTPN18",5363
"RGS19",5363
"RNF6",5363
"TFE3",5363
"TPD52L1",5363
"UBXN4",5363
"UFL1",5363
"UGGT1",5363
"PHKA2",5363
"RPS3",5363
"BCKDHB",5362.83333333333
"C11orf49",5362.83333333333
"CDK6",5362.83333333333
"CEP57",5362.83333333333
"CLOCK",5362.83333333333
"CRYZL1",5362.83333333333
"CTGF",5362.83333333333
"ELL",5362.83333333333
"ERCC5",5362.83333333333
"FBXO21",5362.83333333333
"FLAD1",5362.83333333333
"GLTP",5362.83333333333
"INSR",5362.83333333333
"KLHL7",5362.83333333333
"LGALS3",5362.83333333333
"PAXIP1",5362.83333333333
"PGM3",5362.83333333333
"PNISR",5362.83333333333
"PQLC3",5362.83333333333
"PUM1",5362.83333333333
"RNF125",5362.83333333333
"SLC25A11",5362.83333333333
"SRBD1",5362.83333333333
"SRSF11",5362.83333333333
"TEP1",5362.83333333333
"TMEM109",5362.83333333333
"TMEM246",5362.83333333333
"TRIM28",5362.83333333333
"TTC9",5362.83333333333
"UNC13B",5362.83333333333
"ZNF750",5362.83333333333
"DALRD3",5362.83333333333
"HERC4",5362.83333333333
"INCENP",5362.83333333333
"MMP16",5362.83333333333
"PNPLA4",5362.83333333333
"PPP2CA",5362.83333333333
"PRRC2C",5362.83333333333
"PSMD3",5362.83333333333
"PSMG2",5362.83333333333
"RBM19",5362.83333333333
"RIC8B",5362.83333333333
"SIDT2",5362.83333333333
"SNAPC3",5362.83333333333
"TIMM10",5362.83333333333
"TM7SF3",5362.83333333333
"TMED1",5362.83333333333
"YTHDC2",5362.83333333333
"ZFYVE16",5362.83333333333
"ZNF10",5362.83333333333
"ACTB",5362.66666666667
"ATF7IP2",5362.66666666667
"HNRNPU",5362.66666666667
"KCNAB1",5362.66666666667
"KHDRBS3",5362.66666666667
"MAP3K2",5362.66666666667
"MERTK",5362.66666666667
"PAX8",5362.66666666667
"PLAA",5362.66666666667
"PRR13",5362.66666666667
"RNF40",5362.66666666667
"TBL2",5362.66666666667
"TMCC2",5362.66666666667
"TMEM63A",5362.66666666667
"TRIM3",5362.66666666667
"WRNIP1",5362.66666666667
"AAMP",5362.66666666667
"ABLIM1",5362.66666666667
"ANKMY1",5362.66666666667
"ATRAID",5362.66666666667
"CAPNS1",5362.66666666667
"EPAS1",5362.66666666667
"ERCC4",5362.66666666667
"IRF1",5362.66666666667
"MON1B",5362.66666666667
"MRPS7",5362.66666666667
"PPP2R3A",5362.66666666667
"RFX3",5362.66666666667
"RNPS1",5362.66666666667
"RPS21",5362.66666666667
"S100A10",5362.66666666667
"SLC15A3",5362.66666666667
"MAVS",5362.66666666667
"AGFG2",5362.5
"ARRB2",5362.5
"BCAM",5362.5
"BMP4",5362.5
"BSDC1",5362.5
"CDC14A",5362.5
"CKAP2",5362.5
"CUL4B",5362.5
"KCNN4",5362.5
"KIF1B",5362.5
"NABP2",5362.5
"PIEZO1",5362.5
"PIGL",5362.5
"SCNN1B",5362.5
"SERBP1",5362.5
"TBCEL",5362.5
"TECPR2",5362.5
"TESK2",5362.5
"TLR2",5362.5
"TRADD",5362.5
"XIAP",5362.5
"YIPF5",5362.5
"ZSWIM8",5362.5
"ARL1",5362.5
"DNAJA2",5362.5
"IL4R",5362.5
"MRPL42",5362.5
"PNN",5362.5
"POP5",5362.5
"PPM1G",5362.5
"PPP4R1",5362.5
"SEMA3F",5362.5
"SPRY2",5362.5
"THG1L",5362.5
"VHL",5362.5
"ACD",5362.5
"KDM6B",5362.5
"URM1",5362.5
"ADCY9",5362.33333333333
"AGGF1",5362.33333333333
"AMPD3",5362.33333333333
"C3",5362.33333333333
"CDCA3",5362.33333333333
"CDKL5",5362.33333333333
"CLK4",5362.33333333333
"COX11",5362.33333333333
"DGKE",5362.33333333333
"KCNK5",5362.33333333333
"MAU2",5362.33333333333
"MID1IP1",5362.33333333333
"MKL1",5362.33333333333
"PHF20L1",5362.33333333333
"PRICKLE3",5362.33333333333
"PRPSAP2",5362.33333333333
"PTOV1",5362.33333333333
"RIT1",5362.33333333333
"SLC4A5",5362.33333333333
"TBC1D10B",5362.33333333333
"TEX2",5362.33333333333
"ATP13A1",5362.33333333333
"CPM",5362.33333333333
"CYB5R4",5362.33333333333
"GNAI3",5362.33333333333
"HERC3 /// LOC101929134",5362.33333333333
"IL1R1",5362.33333333333
"IMPA1",5362.33333333333
"IRF2",5362.33333333333
"KCTD15",5362.33333333333
"PIK3R4",5362.33333333333
"POU6F1",5362.33333333333
"SNED1",5362.33333333333
"SENP2",5362.33333333333
"AKR1A1",5362.16666666667
"ATP6AP1",5362.16666666667
"CBFA2T2",5362.16666666667
"CCDC90B",5362.16666666667
"DKC1 /// MIR664B /// SNORA56",5362.16666666667
"FAM3A",5362.16666666667
"HGH1",5362.16666666667
"HPCA",5362.16666666667
"ITGA5",5362.16666666667
"LDB1",5362.16666666667
"MBOAT2",5362.16666666667
"MTR",5362.16666666667
"MUC3A /// MUC3B",5362.16666666667
"NTRK2",5362.16666666667
"PAFAH1B1",5362.16666666667
"PARL",5362.16666666667
"PDE1B",5362.16666666667
"PSMA7",5362.16666666667
"RNF25",5362.16666666667
"RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C",5362.16666666667
"SEPHS1",5362.16666666667
"SNX2",5362.16666666667
"TJAP1",5362.16666666667
"TRDMT1",5362.16666666667
"ZFP36",5362.16666666667
"ZNF239",5362.16666666667
"AP2M1",5362.16666666667
"CAPN1",5362.16666666667
"CEP131",5362.16666666667
"CEP97",5362.16666666667
"CIR1",5362.16666666667
"EPB41L4A",5362.16666666667
"HERC5",5362.16666666667
"NOL10",5362.16666666667
"NRBP1",5362.16666666667
"TXNDC15",5362.16666666667
"EMC9",5362.16666666667
"MNX1",5362.16666666667
"ZNF747",5362.16666666667
"ANXA4",5362
"CAV2",5362
"CDK12",5362
"CNPY3",5362
"CPVL",5362
"F7",5362
"KALRN",5362
"KLF5",5362
"KTN1",5362
"LTN1",5362
"MBP",5362
"MVB12B",5362
"NXT2",5362
"PIP4K2A",5362
"PPCS",5362
"RPP40",5362
"SEMA5A",5362
"SIAH1",5362
"SLCO3A1",5362
"TCTN1",5362
"TIAM1",5362
"VILL",5362
"YIF1B",5362
"ARID5B",5362
"ASB1",5362
"B3GNT2",5362
"DUS2",5362
"EIF2D",5362
"EPN1",5362
"KIAA0141",5362
"KRT8P12",5362
"MIA3",5362
"NOL9",5362
"POLA1",5362
"RBM42",5362
"SERTAD3",5362
"TFAM",5362
"GPR137B",5362
"LAMP1",5362
"LYPD1",5362
"ALG13",5361.83333333333
"AMIGO2",5361.83333333333
"ATP10D",5361.83333333333
"C1QBP",5361.83333333333
"COBL",5361.83333333333
"DICER1",5361.83333333333
"HABP4",5361.83333333333
"IDI1",5361.83333333333
"ITPR3",5361.83333333333
"MRFAP1L1",5361.83333333333
"MTIF2",5361.83333333333
"MZF1",5361.83333333333
"NMD3",5361.83333333333
"NRP2",5361.83333333333
"OBSCN",5361.83333333333
"PRKAA1",5361.83333333333
"RABL3",5361.83333333333
"SLC4A1AP",5361.83333333333
"TMPRSS3",5361.83333333333
"TP53TG1",5361.83333333333
"UBR4",5361.83333333333
"UBXN7",5361.83333333333
"UXS1",5361.83333333333
"ACTN4",5361.83333333333
"CAPN2",5361.83333333333
"DNAJC17",5361.83333333333
"EIF4ENIF1",5361.83333333333
"GINS3",5361.83333333333
"HMGCS1",5361.83333333333
"KIF14",5361.83333333333
"NOL12",5361.83333333333
"NOL3",5361.83333333333
"PPFIBP1",5361.83333333333
"RAB5A",5361.83333333333
"WRAP73",5361.83333333333
"CBX4",5361.83333333333
"MAN1B1",5361.83333333333
"PPP1R13B",5361.83333333333
"SLC12A6",5361.83333333333
"TOM1L2",5361.83333333333
"ABHD4",5361.66666666667
"ACTR1A",5361.66666666667
"CWF19L1",5361.66666666667
"EBNA1BP2 /// MIR6733",5361.66666666667
"EPHB3",5361.66666666667
"ETHE1",5361.66666666667
"FZR1",5361.66666666667
"GSTCD",5361.66666666667
"GTF2A1",5361.66666666667
"HMGCL",5361.66666666667
"LDLR",5361.66666666667
"LETMD1",5361.66666666667
"MCM2",5361.66666666667
"MFSD5",5361.66666666667
"NREP",5361.66666666667
"RPL24",5361.66666666667
"RPS7",5361.66666666667
"SMC1A",5361.66666666667
"SNX4",5361.66666666667
"TNIK",5361.66666666667
"WDR44",5361.66666666667
"XRCC4",5361.66666666667
"ABTB2",5361.66666666667
"ADAM15",5361.66666666667
"ANXA3",5361.66666666667
"CREB1",5361.66666666667
"CTSH",5361.66666666667
"MCM10",5361.66666666667
"SNRK",5361.66666666667
"SRP9",5361.66666666667
"STARD5",5361.66666666667
"TOR1B",5361.66666666667
"TRMU",5361.66666666667
"CDV3",5361.66666666667
"BCL11A",5361.5
"BCL2L2",5361.5
"BCLAF1",5361.5
"COQ6",5361.5
"CRABP1",5361.5
"FASTKD1",5361.5
"GLB1 /// TMPPE",5361.5
"GOLGA4",5361.5
"HSD17B12",5361.5
"KIAA0753",5361.5
"MRPL22",5361.5
"MXD1",5361.5
"NDUFA4L2",5361.5
"PHLPP1",5361.5
"PSMA4",5361.5
"RRP1B",5361.5
"SIK3",5361.5
"SLC16A7",5361.5
"SLC43A1",5361.5
"TRAPPC13",5361.5
"TRIM23",5361.5
"ARHGAP35",5361.5
"CCDC170",5361.5
"COA1",5361.5
"FAM173A",5361.5
"GRSF1",5361.5
"HDDC2",5361.5
"HERC6",5361.5
"HUWE1",5361.5
"INSIG2",5361.5
"IQGAP2",5361.5
"ITGAV",5361.5
"LIG4",5361.5
"LIPT1",5361.5
"MFF",5361.5
"MRPL15",5361.5
"NDUFB7",5361.5
"PCNA",5361.5
"PES1",5361.5
"PGAP2",5361.5
"PLD3",5361.5
"PRKAG1",5361.5
"SENP6",5361.5
"STARD7",5361.5
"ZXDC",5361.5
"ACP6",5361.33333333333
"ALOXE3",5361.33333333333
"CEP41",5361.33333333333
"DDX58",5361.33333333333
"DLGAP5",5361.33333333333
"DPF1",5361.33333333333
"DPY30 /// MEMO1",5361.33333333333
"EPHA3",5361.33333333333
"FAM131A",5361.33333333333
"FAM50B",5361.33333333333
"GMPR",5361.33333333333
"HMGB3",5361.33333333333
"INTS7",5361.33333333333
"MEIS2",5361.33333333333
"MFGE8",5361.33333333333
"MRPL44",5361.33333333333
"MYB",5361.33333333333
"NAA16",5361.33333333333
"NACA",5361.33333333333
"NPTX2",5361.33333333333
"PDK2",5361.33333333333
"PEX5",5361.33333333333
"PHC2",5361.33333333333
"SEMA4A",5361.33333333333
"SLC12A8",5361.33333333333
"SUPT20H",5361.33333333333
"WWOX",5361.33333333333
"ACBD3",5361.33333333333
"ARPC4",5361.33333333333
"COPS8",5361.33333333333
"CTBP2",5361.33333333333
"DBF4",5361.33333333333
"FARSA",5361.33333333333
"FBXL6",5361.33333333333
"IPO13",5361.33333333333
"KBTBD4",5361.33333333333
"PIGN",5361.33333333333
"POLE2",5361.33333333333
"RFC4",5361.33333333333
"TLK2",5361.33333333333
"TMEM144",5361.33333333333
"TRAPPC11",5361.33333333333
"C15orf39",5361.33333333333
"DNASE1L1",5361.33333333333
"PTBP1",5361.33333333333
"ACAT1",5361.16666666667
"ADNP",5361.16666666667
"AGA",5361.16666666667
"C6orf106",5361.16666666667
"C7orf55-LUC7L2 /// LUC7L2",5361.16666666667
"CCNH",5361.16666666667
"CYP27B1",5361.16666666667
"DOCK10",5361.16666666667
"DRAM1",5361.16666666667
"GLA",5361.16666666667
"GLCE",5361.16666666667
"GNPTAB",5361.16666666667
"GOSR2",5361.16666666667
"HELLS",5361.16666666667
"HNRNPH2 /// RPL36A-HNRNPH2",5361.16666666667
"IP6K2",5361.16666666667
"MOB4",5361.16666666667
"MRPS18A",5361.16666666667
"NUDC",5361.16666666667
"NUP133",5361.16666666667
"PLBD1",5361.16666666667
"PSMC3",5361.16666666667
"RAB13",5361.16666666667
"RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",5361.16666666667
"ST8SIA4",5361.16666666667
"STAG2",5361.16666666667
"TBC1D12",5361.16666666667
"TGOLN2",5361.16666666667
"WBP4",5361.16666666667
"ZMYM1",5361.16666666667
"ZNF692",5361.16666666667
"ABAT",5361.16666666667
"ALPK1",5361.16666666667
"BMP2K",5361.16666666667
"CDC42",5361.16666666667
"COX15",5361.16666666667
"CUTC",5361.16666666667
"DDX51",5361.16666666667
"DIXDC1",5361.16666666667
"IMP4",5361.16666666667
"INF2",5361.16666666667
"MAP1A",5361.16666666667
"MAST3",5361.16666666667
"METAP1",5361.16666666667
"TBL3",5361.16666666667
"TCERG1",5361.16666666667
"THBS3",5361.16666666667
"TRAP1",5361.16666666667
"CLCN7",5361.16666666667
"SHC1",5361.16666666667
"BET1",5361
"CALCOCO1",5361
"CCNG2",5361
"DAPK1",5361
"GPRC5B",5361
"HDAC1",5361
"IL10RA",5361
"INPP4A",5361
"NRXN3",5361
"PIK3CA",5361
"PITPNB",5361
"PLA2G15",5361
"PSMB2",5361
"RNF38",5361
"TENM4",5361
"VPS26A",5361
"VPS8",5361
"WDR45B",5361
"CC2D1A",5361
"CHEK1",5361
"COIL",5361
"DERA",5361
"EIF3G",5361
"GALNT7",5361
"HNRNPAB",5361
"MAN2A1",5361
"PDHX",5361
"PIAS4",5361
"RAD51",5361
"RUFY3",5361
"STOML2",5361
"SUPV3L1",5361
"VIPR1",5361
"TELO2",5361
"BCR",5360.83333333333
"C1orf216",5360.83333333333
"CBL",5360.83333333333
"CCDC93",5360.83333333333
"COL4A2",5360.83333333333
"DDX54",5360.83333333333
"GTF2H1",5360.83333333333
"HPS5",5360.83333333333
"HSF2BP",5360.83333333333
"KIF2C",5360.83333333333
"MGAT5",5360.83333333333
"NBEA",5360.83333333333
"NIPAL2",5360.83333333333
"OSER1",5360.83333333333
"PRKAR2B",5360.83333333333
"SERPINB1",5360.83333333333
"SERPINH1",5360.83333333333
"SLC35A2",5360.83333333333
"SON",5360.83333333333
"STOML1",5360.83333333333
"TOM1L1",5360.83333333333
"UBE2E3",5360.83333333333
"USP5",5360.83333333333
"C11orf1",5360.83333333333
"CACNB2",5360.83333333333
"CDC37L1",5360.83333333333
"COMMD10",5360.83333333333
"COPG1",5360.83333333333
"DCLK2",5360.83333333333
"GRWD1",5360.83333333333
"HEATR1",5360.83333333333
"HIP1R",5360.83333333333
"HSPE1",5360.83333333333
"HSPE1-MOB4 /// MOB4",5360.83333333333
"IL4I1 /// NUP62",5360.83333333333
"MED23",5360.83333333333
"MICAL1",5360.83333333333
"MINPP1",5360.83333333333
"MTO1",5360.83333333333
"PAPSS1",5360.83333333333
"PTMA",5360.83333333333
"RPL36",5360.83333333333
"TACO1",5360.83333333333
"ZMYM2",5360.83333333333
"ARFGAP2",5360.83333333333
"FAM46C",5360.83333333333
"MAPKAPK3",5360.83333333333
"PEX19",5360.83333333333
"SIVA1",5360.83333333333
"UCHL3",5360.83333333333
"AGPAT5",5360.66666666667
"ANKRD6",5360.66666666667
"CCDC28A",5360.66666666667
"CEP290",5360.66666666667
"DOCK4",5360.66666666667
"ELOVL1 /// MIR6734",5360.66666666667
"FEZ2",5360.66666666667
"FLNB",5360.66666666667
"KCNK2",5360.66666666667
"KIAA1109",5360.66666666667
"MDH2",5360.66666666667
"MICU1",5360.66666666667
"MUTYH",5360.66666666667
"NUPL2",5360.66666666667
"PAIP2B",5360.66666666667
"PLK4",5360.66666666667
"RIOK2",5360.66666666667
"RPRM",5360.66666666667
"RPS6KA5",5360.66666666667
"SEC23B",5360.66666666667
"SUN2",5360.66666666667
"TACSTD2",5360.66666666667
"TGFB3",5360.66666666667
"TTLL5",5360.66666666667
"UBA6",5360.66666666667
"ZNF106",5360.66666666667
"ACSL3",5360.66666666667
"CNNM3",5360.66666666667
"DSTYK",5360.66666666667
"ELL3",5360.66666666667
"F12",5360.66666666667
"ICE2",5360.66666666667
"MAP1LC3B",5360.66666666667
"MAPK1",5360.66666666667
"NDUFB2-AS1",5360.66666666667
"NOC4L",5360.66666666667
"NUS1 /// NUS1P3",5360.66666666667
"PPP1R3C",5360.66666666667
"SCFD1",5360.66666666667
"WDR48",5360.66666666667
"ISOC2",5360.66666666667
"ABL2",5360.5
"ARMC9",5360.5
"BCL11B",5360.5
"BLZF1",5360.5
"C9orf116",5360.5
"DNASE2",5360.5
"DUSP6",5360.5
"FNBP1",5360.5
"FURIN",5360.5
"GEMIN4",5360.5
"GLT8D1",5360.5
"HLF",5360.5
"ITM2B",5360.5
"MRPS2",5360.5
"MTHFD2",5360.5
"NEK7",5360.5
"NFE2L3",5360.5
"NME7",5360.5
"PCSK6",5360.5
"PDZRN3",5360.5
"PIM2",5360.5
"ROCK1",5360.5
"SEC16A",5360.5
"SUGP1",5360.5
"SZRD1",5360.5
"TAF9B",5360.5
"TSC22D3",5360.5
"ZSCAN26",5360.5
"BARD1",5360.5
"C6orf120",5360.5
"CEBPZ",5360.5
"CENPC",5360.5
"DCP2",5360.5
"EDRF1",5360.5
"FBXO7",5360.5
"GGA1",5360.5
"HSPA4L",5360.5
"LETM1",5360.5
"PDZD2",5360.5
"PRDM1",5360.5
"RPS6KA1",5360.5
"SRP72",5360.5
"UBE2D2",5360.5
"USP2",5360.5
"ZNF432",5360.5
"CLDN3",5360.5
"GCDH",5360.5
"MTAP",5360.5
"ACAN",5360.33333333333
"ACE",5360.33333333333
"ANKZF1",5360.33333333333
"ARNTL",5360.33333333333
"ATG9A",5360.33333333333
"CALR",5360.33333333333
"CLPX",5360.33333333333
"DCUN1D4",5360.33333333333
"GRN",5360.33333333333
"KIF23",5360.33333333333
"KXD1",5360.33333333333
"LTBR",5360.33333333333
"MECOM",5360.33333333333
"NEK9",5360.33333333333
"PAPD7",5360.33333333333
"PARP3",5360.33333333333
"RRAS2",5360.33333333333
"SAP30",5360.33333333333
"SLC25A46",5360.33333333333
"TCF3",5360.33333333333
"TM9SF4",5360.33333333333
"TPR",5360.33333333333
"CUL1",5360.33333333333
"CYB561",5360.33333333333
"CYP4B1",5360.33333333333
"GOLM1",5360.33333333333
"ITGB8",5360.33333333333
"METTL4",5360.33333333333
"MYLPF",5360.33333333333
"OFD1",5360.33333333333
"PKN2",5360.33333333333
"SAP30L",5360.33333333333
"SLC26A2",5360.33333333333
"TESK1",5360.33333333333
"TIA1",5360.33333333333
"TMEM40",5360.33333333333
"TRIM9",5360.33333333333
"TTPAL",5360.33333333333
"GDF5",5360.33333333333
"C2orf54",5360.16666666667
"CDK2",5360.16666666667
"CREM",5360.16666666667
"FANCI",5360.16666666667
"HMGB2",5360.16666666667
"KLHDC8A",5360.16666666667
"MTFR1",5360.16666666667
"MTPAP",5360.16666666667
"NECAP1",5360.16666666667
"NEK4",5360.16666666667
"NFASC",5360.16666666667
"NR1D1 /// THRA",5360.16666666667
"QPCT",5360.16666666667
"SLC25A21",5360.16666666667
"SRPRB",5360.16666666667
"TAGLN2",5360.16666666667
"TMEM62",5360.16666666667
"ZNF141",5360.16666666667
"ZNF451",5360.16666666667
"ASL",5360.16666666667
"DPM2",5360.16666666667
"FBXO31",5360.16666666667
"INTS5",5360.16666666667
"JMJD4",5360.16666666667
"KDM8",5360.16666666667
"LARS",5360.16666666667
"LMTK2",5360.16666666667
"MFN1",5360.16666666667
"PALLD",5360.16666666667
"PEX26",5360.16666666667
"RAB23",5360.16666666667
"ROR2",5360.16666666667
"ZDHHC6",5360.16666666667
"BCL7B",5360.16666666667
"GNAI2",5360.16666666667
"SNX13",5360.16666666667
"ALDH3A1",5360
"AUNIP",5360
"CABIN1",5360
"CDK4",5360
"CPT1A",5360
"KRT86 /// LOC100509764",5360
"LINC00894",5360
"MME",5360
"NDRG2",5360
"NUCKS1",5360
"PDCD5",5360
"PPIE",5360
"PRKG1",5360
"PUM2",5360
"RUSC1",5360
"THAP1",5360
"ARSB",5360
"BAX",5360
"CYP51A1 /// LRRD1",5360
"DYNC1LI1",5360
"FLNA",5360
"FSTL3",5360
"KHK",5360
"PSME4",5360
"SLTM",5360
"STX8",5360
"SZT2",5360
"TMED5",5360
"ZNF232",5360
"CELSR3",5360
"RUVBL2",5360
"ABCB7",5359.83333333333
"ADH5",5359.83333333333
"BRD8",5359.83333333333
"C9",5359.83333333333
"COX7A2",5359.83333333333
"CYFIP2",5359.83333333333
"EXOSC2",5359.83333333333
"FAM111A",5359.83333333333
"GFOD2",5359.83333333333
"GFPT1",5359.83333333333
"MBNL3",5359.83333333333
"MED17",5359.83333333333
"MIS12",5359.83333333333
"MPRIP",5359.83333333333
"NBR1",5359.83333333333
"PEX2",5359.83333333333
"SKP2",5359.83333333333
"SLC39A8",5359.83333333333
"SLC9A6",5359.83333333333
"STAT4",5359.83333333333
"STX17",5359.83333333333
"VPS13C",5359.83333333333
"ZNF230",5359.83333333333
"ADSL",5359.83333333333
"ANXA5",5359.83333333333
"CEP135",5359.83333333333
"IPO8",5359.83333333333
"ME3",5359.83333333333
"MTOR",5359.83333333333
"POP4",5359.83333333333
"PTDSS2",5359.83333333333
"RIN3",5359.83333333333
"RNASEH2A",5359.83333333333
"SYNJ2BP /// SYNJ2BP-COX16",5359.83333333333
"TBX3",5359.83333333333
"CHSY1",5359.83333333333
"HYI",5359.83333333333
"ZNF672",5359.83333333333
"AFAP1",5359.66666666667
"AGBL2",5359.66666666667
"BNIP3L",5359.66666666667
"CDK8",5359.66666666667
"DCXR",5359.66666666667
"EPHB1",5359.66666666667
"FKRP",5359.66666666667
"GNAL",5359.66666666667
"KCTD3",5359.66666666667
"KDM4C",5359.66666666667
"LMO4",5359.66666666667
"LMO7",5359.66666666667
"MAP3K9",5359.66666666667
"MRTO4",5359.66666666667
"NIPSNAP1",5359.66666666667
"PICALM",5359.66666666667
"RAB1B",5359.66666666667
"RALGPS1",5359.66666666667
"SDCCAG3",5359.66666666667
"SSX2IP",5359.66666666667
"TNFRSF1A",5359.66666666667
"VPS16",5359.66666666667
"ADPRH",5359.66666666667
"BICD1",5359.66666666667
"CDC45",5359.66666666667
"CMC4",5359.66666666667
"DCAF15",5359.66666666667
"DESI2",5359.66666666667
"FIBP",5359.66666666667
"FOCAD",5359.66666666667
"FTO",5359.66666666667
"MYLK",5359.66666666667
"PIR",5359.66666666667
"PRPF19",5359.66666666667
"PRR14",5359.66666666667
"SNRPD3",5359.66666666667
"TMED9",5359.66666666667
"TMEM11",5359.66666666667
"TP53I11",5359.66666666667
"USP4",5359.66666666667
"ACBD4",5359.66666666667
"LCMT1",5359.66666666667
"SLC2A4RG",5359.66666666667
"ARAP3",5359.5
"CAPN5",5359.5
"CDC6",5359.5
"CEP152",5359.5
"FN1",5359.5
"MAFF",5359.5
"MCM3",5359.5
"NSUN3",5359.5
"POLM",5359.5
"TMEM184C",5359.5
"TPPP3",5359.5
"ZNF343",5359.5
"ACADSB",5359.5
"AGBL3",5359.5
"ANKRD26",5359.5
"EXOC7",5359.5
"HK1",5359.5
"KDM7A",5359.5
"LAP3",5359.5
"LGR5",5359.5
"NIPBL",5359.5
"PGBD5",5359.5
"POPDC3",5359.5
"PPAN /// PPAN-P2RY11",5359.5
"PRDM2",5359.5
"RTN1",5359.5
"VPS4A",5359.5
"TIMM44",5359.5
"ALOX12B",5359.33333333333
"ARPC5L",5359.33333333333
"BCKDHA",5359.33333333333
"C11orf58",5359.33333333333
"CCDC68",5359.33333333333
"CHRNB1",5359.33333333333
"DECR1",5359.33333333333
"FAH",5359.33333333333
"GTF2E1",5359.33333333333
"MRPL4",5359.33333333333
"NGRN",5359.33333333333
"NPR1",5359.33333333333
"PAK6",5359.33333333333
"PRKD2",5359.33333333333
"RIPK4",5359.33333333333
"SGSM2",5359.33333333333
"SLC25A42",5359.33333333333
"SPECC1L",5359.33333333333
"SPRY4",5359.33333333333
"TMEM159",5359.33333333333
"ZNF45",5359.33333333333
"CAPZB",5359.33333333333
"CENPU",5359.33333333333
"DONSON",5359.33333333333
"DR1",5359.33333333333
"EIF2B3",5359.33333333333
"IFT57",5359.33333333333
"KIAA0232",5359.33333333333
"LIMD1",5359.33333333333
"MTF1",5359.33333333333
"NR4A1",5359.33333333333
"SLC27A6",5359.33333333333
"SPPL2B",5359.33333333333
"TMEM230",5359.33333333333
"UBXN1",5359.33333333333
"USP19",5359.33333333333
"CDCA4",5359.33333333333
"CDIPT",5359.16666666667
"FKBP15",5359.16666666667
"GDPD3",5359.16666666667
"IGFBP2",5359.16666666667
"IGFLR1",5359.16666666667
"LYRM1",5359.16666666667
"N4BP2L2",5359.16666666667
"PEX10",5359.16666666667
"RPS8",5359.16666666667
"SLC31A1",5359.16666666667
"SP3",5359.16666666667
"TDRD3",5359.16666666667
"TPGS2",5359.16666666667
"TRMT61A",5359.16666666667
"ZWILCH",5359.16666666667
"AKAP8L",5359.16666666667
"C1orf159",5359.16666666667
"C5orf42",5359.16666666667
"DAPK2",5359.16666666667
"GPR137",5359.16666666667
"HIST1H4E",5359.16666666667
"LPCAT4",5359.16666666667
"MEGF8",5359.16666666667
"NCDN",5359.16666666667
"PKD2",5359.16666666667
"RFTN1",5359.16666666667
"TMEM2",5359.16666666667
"ZNF701",5359.16666666667
"CD2AP",5359.16666666667
"DKKL1",5359.16666666667
"LSM14B",5359.16666666667
"ADK",5359
"AKAP10",5359
"C17orf62",5359
"CLDN9",5359
"FAR2",5359
"MAD2L1BP",5359
"MAGOHB",5359
"MINK1",5359
"MRPS28",5359
"OPTN",5359
"PARP12",5359
"PAX9",5359
"PPT1",5359
"RAB3IL1",5359
"RSG1",5359
"SEC23A",5359
"TEX261",5359
"C19orf73",5359
"C3orf52",5359
"CDC42BPA",5359
"CLGN",5359
"DEAF1",5359
"GALNT14",5359
"HSPA8 /// SNORD14C /// SNORD14D",5359
"KCNN2",5359
"OPA3",5359
"OXLD1",5359
"RAB28",5359
"RPL8",5359
"SCARB2",5359
"SLC6A12",5359
"WWP2",5359
"ZNF787",5359
"ZSCAN2",5359
"APEH",5359
"ATP11A",5359
"LRP2BP",5359
"NUP98",5359
"SCYL2",5359
"CBLL1",5358.83333333333
"CCNF",5358.83333333333
"CHP1",5358.83333333333
"DDAH1",5358.83333333333
"DPEP1",5358.83333333333
"EIF4G3",5358.83333333333
"GLRA3",5358.83333333333
"HDAC3",5358.83333333333
