"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000417333190377401,4,5,32.7814814814815,"CXCR3 chemokine receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0048248"," CXCL9  CXCL13  CXCL10  CXCL11"
0.0132945794484708,3,6,20.4884259259259,"Kinetochore binding "," http://amigo.geneontology.org/amigo/term/GO:0043515"," SPDL1  TTK  CENPE"
0.00489244902272913,4,10,16.3907407407407,"RAGE receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0050786"," S100A8  S100A7  S100B  S100A9"
0.000574625671247248,6,18,13.658950617284,"CXCR chemokine receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0045236"," CXCL2  CXCL9  CXCL13  CXCL10  CXCL11  CXCL8"
0.000167689595851013,11,66,6.82947530864197,"Chemokine activity "," http://amigo.geneontology.org/amigo/term/GO:0008009"," CXCL2  CCL7  CXCL9  CXCL14  CXCL13  CXCL10  CXCL11  CXCL8  CCL13  CCL14  CCL18"
0.00572191139574866,7,45,6.37417695473251,"Extracellular matrix structural constituent conferring tensile strength "," http://amigo.geneontology.org/amigo/term/GO:0030020"," COL11A1  COL17A1  COL9A3  COL10A1  COL2A1  COL14A1  COL4A5"
0.00533029482926757,9,74,4.98367117117117,"Monocarboxylic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0033293"," CYP26B1  S100A8  S100A9  ALB  CRABP1  ACOX2  FABP4  SERPINA5  GSTA1"
0.00318296084280658,11,99,4.55298353909465,"Chemokine receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0042379"," CXCL2  CCL7  CXCL9  CXCL14  CXCL13  CXCL10  CXCL11  CXCL8  CCL13  CCL14  CCL18"
1.49245035448479e-05,20,186,4.40611310234966,"Extracellular matrix structural constituent "," http://amigo.geneontology.org/amigo/term/GO:0005201"," ELN  LAMA3  COL11A1  COL17A1  COL9A3  COMP  OGN  ASPN  COL10A1  MATN3  CHI3L1  THBS1  CILP  COL2A1  HAPLN1  MFAP4  GP2  ADIPOQ  COL14A1  COL4A5"
0.00533220271665308,12,130,3.78247863247863,"Hormone activity "," http://amigo.geneontology.org/amigo/term/GO:0005179"," IGF1  METRN  STC2  EDN3  INS-IGF2  PYY  NTS  GRP  CGA  IGF2  LEP  ADIPOQ"
0.011889376831719,12,145,3.3911877394636,"Organic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0043177"," CYP26B1  SLC1A1  FOLR1  GAD1  ASS1  S100A8  S100A9  CRABP1  GLDC  SERPINA5  TAT  HBB"
0.00360607927427223,15,183,3.35875834851245,"Carboxylic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0031406"," CYP26B1  SLC1A1  FOLR1  PCK1  GAD1  S100A8  S100A9  ALB  CRABP1  ACOX2  FABP4  GLDC  ADIPOQ  SERPINA5  GSTA1"
0.00318296084280658,22,335,2.69101713653952,"G protein-coupled receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0001664"," TAC1  MARCO  REEP1  CXCL2  SFRP1  CCL7  NMU  EDN3  PYY  NTS  CXCL9  AGTR1  CXCL14  ADRA2A  CXCL13  WNT4  CXCL10  CXCL11  CXCL8  CCL13  CCL14  CCL18"
0.00134249132257006,32,561,2.33736053343896,"Receptor ligand activity "," http://amigo.geneontology.org/amigo/term/GO:0048018"," IGF1  CXCL2  SEMA6A  METRN  OGN  DKK1  CCL7  AREG  STC2  EDN3  FLRT3  INS-IGF2  PYY  NTS  GRP  CGA  CXCL9  CXCL14  CXCL13  TFF1  WNT4  IGF2  CXCL10  CXCL11  CXCL8  NRTN  LEP  ADIPOQ  CCL13  MIA  CCL14  CCL18"
0.00360607927427223,27,474,2.33412447257384,"DNA-binding transcription activator activity "," http://amigo.geneontology.org/amigo/term/GO:0001216"," PAX6  TFAP2B  FOXC1  PITX1  PGR  ESR1  SOX10  MYBL2  MEOX2  LHX2  GATA3  HLF  ZBTB16  DLX2  MYB  FOSB  SIX1  FOXA1  TBX3  FOXI1  AR  FOS  SOX11  WT1  ESRRG  FOXD1  SPIB"
0.00182598075643274,32,574,2.28442379661892,"Signaling receptor activator activity "," http://amigo.geneontology.org/amigo/term/GO:0030546"," IGF1  CXCL2  SEMA6A  METRN  OGN  DKK1  CCL7  AREG  STC2  EDN3  FLRT3  INS-IGF2  PYY  NTS  GRP  CGA  CXCL9  CXCL14  CXCL13  TFF1  WNT4  IGF2  CXCL10  CXCL11  CXCL8  NRTN  LEP  ADIPOQ  CCL13  MIA  CCL14  CCL18"
0.00549500717123889,26,468,2.27649176954733,"DNA-binding transcription activator activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001228"," PAX6  TFAP2B  FOXC1  PITX1  PGR  ESR1  SOX10  MYBL2  MEOX2  LHX2  GATA3  HLF  ZBTB16  DLX2  MYB  FOSB  SIX1  FOXA1  FOXI1  AR  FOS  SOX11  WT1  ESRRG  FOXD1  SPIB"
0.0116638078981805,36,784,1.88159013605442,"Structural molecule activity "," http://amigo.geneontology.org/amigo/term/GO:0005198"," ELN  LAMA3  COL11A1  COL17A1  ADD2  COL9A3  NEFH  OLFM4  COMP  OGN  ASPN  COL10A1  PI3  MATN3  CHI3L1  THBS1  CILP  COL2A1  ACTA1  HAPLN1  DST  CLDN8  MFAP4  GP2  KRT19  KRT15  ADIPOQ  CLDN5  KRT5  KRT16  KRT14  COL14A1  COL4A5  MYBPC1  KRT6A  KRT23"
1.49245035448479e-05,79,1722,1.87989041596765,"Signaling receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0005102"," TAC1  IGF1  MARCO  LAMA3  SYT1  REEP1  CACNG4  CXCL2  PGR  LAG3  TF  SEMA6A  PTK6  FERMT1  METRN  SFRP1  PLAT  COMP  AGR2  OGN  GATA3  DKK1  CCL7  NMU  AREG  STC2  GRB14  IGFBP2  EDN3  FLRT3  TSPAN8  INS-IGF2  PYY  BEX1  NTS  VAV3  VTCN1  IL6ST  GRP  CGA  THBS1  CXCL9  COL2A1  IGFBP4  CBLC  S100A8  S100A7  AGTR1  CXCL14  EGFR  NLGN4X  ADRA2A  GFRA1  DST  DKK2  WIF1  CXCL13  TFF1  S100B  PDPN  WNT4  S100A9  TRAT1  MFAP4  IGF2  AR  CXCL10  CXCL11  CXCL8  FABP4  NRTN  LEP  PDZK1  LPL  ADIPOQ  CCL13  MIA  CCL14  CCL18"
