"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.90941905524796e-98,93,1253,13.3402242744063,"RNA polymerase II cis-regulatory region sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000978"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
3.40198038704909e-98,93,1272,13.1152918287938,"Cis-regulatory region sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000987"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
3.40198038704909e-98,95,1515,12.0388694638695,"DNA-binding transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0003700"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  MECP2  SMAD1  STAT2  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
3.14586839414309e-97,94,1446,12.2549400479616,"DNA-binding transcription factor activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0000981"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
3.74626481833922e-96,98,1767,9.97709737827715,"Sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0043565"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  DNMT1  THAP1  PPARG  MBD2  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  MECP2  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
6.19752081450174e-96,94,1488,11.8431286210892,"RNA polymerase II transcription regulatory region sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000977"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
1.78163802344893e-94,96,1660,10.4905326633166,"Sequence-specific double-stranded DNA binding "," http://amigo.geneontology.org/amigo/term/GO:1990837"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  MBD2  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
5.81284231695175e-94,97,1775,9.90310798122066,"Double-stranded DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003690"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  ELF2  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  MBD2  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  MECP2  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
2.59826820165724e-92,94,1596,10.8384093319194,"Transcription cis-regulatory region binding "," http://amigo.geneontology.org/amigo/term/GO:0000976"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
2.59826820165724e-92,94,1598,10.8269279661017,"Transcription regulatory region nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0001067"," MLXIPL  SNAI2  PRDM1  SPI1  KLF6  RARB  TP73  REST  TFAP2C  TFAP4  ESR1  HIVEP1  MZF1  E2F1  KLF8  KLF5  CTCF  MAZ  RELB  KLF1  SP4  KLF3  MYF6  ELK3  VDR  PLAGL1  BCL11A  ELF1  EGR1  TBX2  MYOG  TWIST1  EGR2  BHLHE41  SNAI1  RREB1  IRF1  THRA  MYOD1  THAP1  PPARG  ETS1  EHF  TFCP2  HEY2  EGR4  KLF4  TFAP2A  ETV6  ESR2  TCF12  IRF8  RFX5  FOXO1  THRB  FLI1  ZIC1  ZIC3  ETS2  NR2F6  ZBTB7B  NEUROD1  ELF3  ZNF148  KLF15  ZNF219  ZNF143  SP2  RBPJ  E2F6  SMAD1  STAT2  BPTF  NHLH1  ARNT2  RARG  SP3  ESRRA  INSM1  ZIC4  ETV4  NR2C2  ZBTB7A  EGR3  PLAG1  WT1  PURA  SP1  FOXJ3  E2F4  ZNF350  SPIB  KLF13  NR2E3"
